ean,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
7896094917507,Lacto-Leve Sem Sabor 120ml,LACTO LEVE,A Nossa Drogaria,42.99,55.89,23.081052066559316,Lacto-Leve é um regulador intestinal para dar uma ajuda extra ao seu intestin e possui maior quantidade de lactulose na composição. Zero glúten.
9990525150810,Creme de Barbear Bozzano hidratação 65g,BOZZANO,A Nossa Drogaria,9.99,12.99,23.094688221709003,
9990734176731,Kit Pó Descolorante Blondor camomila,WELLA,A Nossa Drogaria,24.99,32.49,23.08402585410897,
9990003329394,Nitrendipino 20mg com 30 comprimidos Biosintética,BIOSINTETICA,A Nossa Drogaria,66.99,70.45,4.911284599006393,
9981882091328,Shampoo Dove Reconstrução Completa 200ml,DOVE,A Nossa Drogaria,12.99,16.89,23.090586145648317,"O shampoo Dove Reconstrução Completa enriquecido com Nutri-Queratina restaura a força dos cabelos, ajudando a reparar os danos profundos. Os cabelos f"
9980532058179,Escova Plática Oval Santa Clara,SANTA CLARA,A Nossa Drogaria,1.89,1.89,0.0,
7896382708183,Insulina Basaglar Kwikpen 100UI com 5 Canetas de 3ml,BASAGLAR,A Nossa Drogaria,229.99,294.34,21.862471971189766,Basaglar KWikpen é indicado para o tratamento de Diabetes mellitus tipo 2 em adultos e também é indicado para o tratamento de Diabetes mellitus tipo 1
7896331705270,Creme Fixador de Dentaduras Dentalfix Menta 20g,DENTALFIX,A Nossa Drogaria,20.99,27.29,23.08537925980213,"Creme fixador de dentaduras, formulação ultra adesiva com fixação de até 12 horas. Auxilia na conservação da prótese, fórmula livre de zinco, pode ser"
7891150061378,Kit Shampoo 400ml + Condicionador 200ml Tresemmé Reconstrução e Força,TRESEMME,A Nossa Drogaria,19.99,25.99,23.08580223162755,
7896512945136,Sabonete Barra Phebo Mediterraneo Gerânio Bourbon 100g,PHEBO,A Nossa Drogaria,4.99,6.49,23.112480739599384,"Phebo Mediterraneo Gerânio Bourbon é um sabonete cremoso enriquecido com manteiga de murumuru, que hidrata e nutre a pele. Sua alta concentração de fr"
9990187389382,Symbicort 12-400mcg com 60 doses,SYMBICORT,A Nossa Drogaria,208.99,209.07,0.038264696034817636,
9980673013020,Creme Para Pentear Niely Gold Reconstrução Pontente Max Queratina-V + Extrato de Bambu 250g,NIELY,A Nossa Drogaria,9.89,12.86,23.094867807153964,"Niely Gold Creme para Pentear Reconstrução Queratina-V + Extrato de Bambu auxilia na reconstrução dos fios, proporcionando fortalecimento, maciez e ca"
9990003339270,"Maleato de Timolol 0,25% 5ml Biosintética",BIOSINTETICA,A Nossa Drogaria,12.49,12.52,0.23961661341852514,
7899420506666,Alevo 750mg com 5 comprimidos,ALEVO,A Nossa Drogaria,76.19,80.17,4.964450542596987,
9990124057817,Neozine 25mg com 20 comprimidos,NEOZINE,A Nossa Drogaria,12.99,14.93,12.993971868720688,
7899706170895,Creme para Pentear Elseve Longo dos Sonhos 250ml,ELSEVE,A Nossa Drogaria,15.99,20.79,23.08802308802308,
9990070310127,Diclofenaco Colestiramina 70mg com 14 comprimidos Medley,MEDLEY,A Nossa Drogaria,26.39,27.91,5.446076675026868,
7895389403497,Loção Facial Secatriz Controle de Oleosidade 120ml,DERMAGE,A Nossa Drogaria,91.99,119.59,23.078852746885193,"Loção Secativa Oil Control auxilia no clareamento de lesões ocasionadas pela acne, controla a oleosidade excessiva e estimula a renovação celular."
9001616667756,Mamadeira MAM Easy Start First Bottle Neutra 130ml,MAM,A Nossa Drogaria,49.99,64.99,23.08047391906446,A Mamadeira MAM Easy Start First Bottle 130ml é recomendada a partir de 0 meses de idade. • A MAM desenvolveu e patenteou um bico simétrico de silicon
9990064282362,Seretide spray 25/50mcg com 120 doses,SERETIDE,A Nossa Drogaria,155.69,155.72,0.019265348060626408,
7896222720382,Preservativo Jontex marathon com 6 unidades,JONTEX,A Nossa Drogaria,19.89,19.89,0.0,
7896115703119,Gel Dental Trá Lá Lá Baby Sem Flúor Tutti Frutti 0-3 anos 70g,TRA LA LA,A Nossa Drogaria,9.19,11.95,23.09623430962343,
9990515331519,Guanidina Guanidran kit 300g,GUANIDRAN,A Nossa Drogaria,16.99,22.09,23.08736985061114,
9990103056428,Naturetti Pote 130G,NATURETTI,A Nossa Drogaria,76.79,80.43,4.525674499564836,NATURETTI POTE 130G
7891150067578,Shampoo Anticaspa Clear Hidratação Intensa Leve 400ml Pague 330ml,CLEAR,A Nossa Drogaria,25.99,33.79,23.08375258952353,"O Shampoo Anticaspa Clear Hidratação Intensa ajuda a ativar a proteção natural do couro cabeludo e acaba com a caspa que insiste em voltar, enquanto r"
7896181918424,Pantoprazol Sódico 20mg com 28 comprimidos Biosintética,BIOSINTETICA,A Nossa Drogaria,11.69,51.26,77.19469371829886,Alívio dos sintomas por problemas no estômago e no início do intestino (problemas gastrintestinais) que dependem da secreção do ácido produzido pelo e
7891010618773,Protetor Diário Carefree Todo Dia Flexi Sem Perfume Com 40 Unidades,CAREFREE,A Nossa Drogaria,18.99,18.99,0.0,"Protetor diário Carefree Todo Dia Flexi é fino, flexível e adapta a todos os tipos de calcinha. Ele não abafa porque tem uma exclusiva camada respiráv"
7896422519489,Pyloripac com 14 Blísters,PYLORIPAC,A Nossa Drogaria,399.99,432.07,7.424722845835163,"Os componentes de Pyloripac (lansoprazol, claritromicina e amoxicilina) estão indicados para o tratamento dos pacientes com infecção por Helicobacter "
9990656286600,Creme Dental Sensodyne Original 90g,SENSODYNE,A Nossa Drogaria,15.99,20.79,23.08802308802308,O creme dental Sensodyne Original ajuda a promover o alívio da dor de dentes sensíveis. Uso Diário.
7898126407819,Tratamento de Choque Bio Extratus pós química manteiga de abacate 30g,BIO EXTRATUS,A Nossa Drogaria,11.79,11.79,0.0,
9990029277433,Frontal 1mg com 30 Comprimidos,FRONTAL,A Nossa Drogaria,105.99,123.09,13.892273945893251,
7895144080116,Chiclete Mentos garrafa pure fresh fresh mint com 28 unidades,MENTOS,A Nossa Drogaria,18.49,24.04,23.0865224625624,
7891317002862,"Pondera XR 12,5mg com 30 Comprimidos",PONDERA,A Nossa Drogaria,93.09,93.11,0.02147996992803991,
7896020162681,Desodorante Aerossol Tenys Pé Baruel Sem Perfume 150ml,BARUEL,A Nossa Drogaria,18.99,24.69,23.086269744835974,"O Aerossol Antisséptico Tenys Pé Baruel Sem Perfume além de higienizar os pés, também higieniza a sola de calçados, promovendo proteção por 24h. Comba"
9990780372170,Fita Dental Colgate Total 25m,COLGATE,A Nossa Drogaria,20.19,20.19,0.0,A Fita Dental Colgate Total
9990720412775,Água Boricada ADV 100 ml,ADV,A Nossa Drogaria,4.99,6.49,23.112480739599384,
7896094203044,Elani com 84 comprimidos,ELANI,A Nossa Drogaria,184.99,233.62,20.81585480695146,
9980644054649,Esmalte Colorama noite de gala 8ml,COLORAMA,A Nossa Drogaria,4.99,6.49,23.112480739599384,
7500435135023,Desodorante Aerosol Old Spice Cabra Macho 93g,OLD SPICE,A Nossa Drogaria,18.99,24.69,23.086269744835974,O Desodorante Aerosol Old Spice Cabra Macho foi desenvolvido com uma fragrância marcante e proteção contra o suor excessivo. é um antitranspirante que
7898623956032,Creme para Pentear Salon Line Hidra Original Litrão 1L,SALON LINE,A Nossa Drogaria,24.99,32.49,23.08402585410897,"O Creme para Pentear Salon Line Hidra Original Litrão enriquecido com vitaminas A, E, D-Pantenol e Óleo de Coco condiciona profundamente os fios danif"
7896181921363,Dicloridrato de Betaistina 24mg com 30 comprimidos Biosintética,BIOSINTETICA,A Nossa Drogaria,19.99,46.13,56.66594407110341,Este medicamento é indicado para: - Síndrome de Ménière: caracterizada por 3 (três) principais sintomas: • vertigem (sensação de tontura com mal estar
9980792096348,Creme de Tratamento Novex Broto de Bambu 1kg,NOVEX,A Nossa Drogaria,18.99,24.69,23.086269744835974,
9980093037897,Naprix 5mg com 30 comprimidos,NAPRIX,A Nossa Drogaria,74.99,80.54,6.8909858455425965,
4005900429643,Desodorante Aerosol Nivea On Black & White Fresh Woman 150ml,NIVEA,A Nossa Drogaria,14.99,19.49,23.08876346844535,
7896111913642,"Esmalte Impala Perolado amante 7,5ml",IMPALA,A Nossa Drogaria,4.59,4.59,0.0,A linha de esmalte Perolado Impala possui acabamento brilhante e sofisticado.
9990130219247,Predsim solução 100ml,PREDSIM,A Nossa Drogaria,54.99,61.45,10.512611879576895,
7500435145251,Kit Lenço Umedecido Pampers Aroma de Aloe Vera Leve 4 Pague 3 Unidades,PAMPERS,A Nossa Drogaria,39.99,51.99,23.081361800346222,"Os Lenços Umedecidos Pampers Aroma de Aloe Vera são ideais para limpar seu bebê da cabeça aos pés, podem ser usados nas mãos e rostos, não use dentro "
9981882118353,Shampoo Anticaspa Clear Men Queda Control 400ml,CLEAR,A Nossa Drogaria,27.99,36.39,23.083264633140978,"Desenvolvido para para homens, o Shampoo Clear Men Queda Control com cafeína, remove a caspa enquanto nutre e revitaliza o couro cabeludo, além de for"
9990057111631,Tramal Retard 100mg com 10 Comprimidos,TRAMAL,A Nossa Drogaria,129.99,152.98,15.028108249444362,
7896014140442,Tintura Creme Imédia Excellence 3 Castanho Escuro kit,IMEDIA,A Nossa Drogaria,22.89,29.76,23.084677419354836,
9980036097605,Amytril 10mg com 30 comprimidos,AMYTRIL,A Nossa Drogaria,17.49,18.61,6.018269747447613,
9980620128777,Shampoo Elseve Colorvive 200ml,ELSEVE,A Nossa Drogaria,12.99,16.89,23.090586145648317,
7899026414594,Esmalte Natural Colorama samba juliana 8ml,COLORAMA,A Nossa Drogaria,4.99,6.49,23.112480739599384,
9980546070839,Escova Condor shana ref 6826,CONDOR,A Nossa Drogaria,30.49,39.64,23.08274470232089,"Escova versátil, com cerdas mistas, sintéticas e naturais de porco, distribuídas em formato diagonal, que garantem maior aderência para os cabelos."
7891350037197,"Esmalte Cremoso Risqué Diamond Gel Top Coat Fixador 9,5ml",RISQUE,A Nossa Drogaria,10.99,14.29,23.093072078376487,"O Esmalte Risqué Diamond Gel, possui alto brilho e durabilidade. O pincel contém 800 cerdas o que aumenta a cobertura e precisão na aplicação. Sua fór"
7896094208278,Sumax pro 50/500mg com 2 comprimidos,SUMAX,A Nossa Drogaria,37.99,42.21,9.997630893153275,
0070330728547,Aparelho de Barbear Bic Comfort 2 women leve 5 pague 4,BIC,A Nossa Drogaria,16.09,16.09,0.0,
7891182015097,Esmalte Metálico Risqué gota dos anjos 8ml,RISQUE,A Nossa Drogaria,3.99,5.19,23.121387283236995,A linha Risqué Metálico possui uma secagem rápida com uma textura única e cores cativantes possibilitando a composição de vários looks.
7897322709529,Addera D3 50.000 UI com 4 Comprimidos,ADDERA D3,A Nossa Drogaria,127.99,137.76,7.09204413472706,
9980152057088,Sabonete Acnase 110g,ACNASE,A Nossa Drogaria,9.99,15.63,36.08445297504799,
7896112427360,Doss Vitamina D3 1.000 UI com 30 Cápsulas,DOSS,A Nossa Drogaria,38.99,46.5,16.1505376344086,"Doss é indicado como suplemento vitamínico em dietas restritivas e inadequadas e para pacientes com baixos níveis no sangue de vitamina D, abaixo de 3"
7891158103339,Stetic Hair 60 comprimidos,STETIC,A Nossa Drogaria,69.99,90.99,23.0794592812397,
7896004752525,Cetoprofeno 150mg com 10 Comprimidos EMS,EMS,A Nossa Drogaria,17.79,51.74,65.61654425976035,
7899706179522,Hidratante Facial Garnier Skin Active Uniform & Matte 12h FPS30 15g,GARNIER,A Nossa Drogaria,23.99,31.19,23.08432189804426,"O hidratante facial Uniform & Matte controla a oleosidade, uniformiza e reduz imperfeições da pele."
9980766107704,Lenço de Papel Kleenex Bolso Ultra Suave Com 4 Pacotes Com 10 Unidades Cada,KLEENEX,A Nossa Drogaria,8.59,11.17,23.09758281110117,"O lenço mais suave do mercado, com toque de hidratação que respeita a sensibilidade da pele. Ideal para retocar a maquiagem ou até limpar pincéis. Em "
7896007200887,Preservativo Blowtex skyn original com 6 unidades,BLOWTEX,A Nossa Drogaria,21.99,28.59,23.084994753410292,
7891317005931,Trimusk com 15 Comprimidos,TRIMUSK,A Nossa Drogaria,23.29,24.4,4.549180327868852,"Trimusk é indicado para o tratamento de reumatismo (conjunto de doenças que pode afetar as articulações, músculos e esqueleto, caracterizado por dor, "
7896013562252,Kit Shampoo + Condicionador Novex Meus Cachos Santo Black 300ml,NOVEX,A Nossa Drogaria,16.99,22.09,23.08736985061114,
7500435137737,Creme Dental Oral-B Kids Princesas 50g,ORAL-B,A Nossa Drogaria,9.99,12.99,23.094688221709003,O tempo de escovação será mais divertido com a pasta de dentes Oral-B Kids. Dê a seus filhos proteção contra as cáries que eles precisam com um sabor 
9990130310319,Alivium 50mg Gotas 30ml,ALIVIUM,A Nossa Drogaria,45.69,48.92,6.6026165167620725,"Alivium é um medicamento indicado para redução da febre e para o alívio de dores, tais como: dores decorrentes de gripes e resfriados, dor de garganta"
7898623951150,Creme Para Pentear Salon Line #Todecacho Molinhas Kids 300ml,#TODECACHO,A Nossa Drogaria,15.99,20.79,23.08802308802308,"O Creme para Pentear Salon Line #Todecacho Molinhas Kids 300ml curvaturas 2ABC - 3A desembaraça os cabelos, hidrata intensamente e promove uma explosã"
7506339398434,Creme Dental Infantil Oral-B Stages Frozen 100g,ORAL-B,A Nossa Drogaria,13.99,18.19,23.08960967564596,Escovar os dentes agora é divertido com os personagens Disney que as crianças adoram e a proteção que precisam. • Contem flúor • Previne a formação de
7899706135818,Protetor Solar L'óreal Expert Supreme FPS50 200ml,SOLAR EXPERTISE,A Nossa Drogaria,61.99,85.79,27.742161091036255,
9980023086070,Topiramato 50mg com 60 comprimidos EMS,EMS,A Nossa Drogaria,46.99,184.69,74.55736639774757,
7896658034398,Mefex 500mg com 10 Comprimidos,MEFEX,A Nossa Drogaria,127.79,127.85,0.04692999608916226,"Mefex comprimidos é indicado para o tratamento das seguintes situações: infecção da garganta (amigdalites e faringites), infecção do ouvido médio (oti"
7891150023338,Máscara de Tratamento Tresemmé Hidratação Profunda 400g,TRESEMME,A Nossa Drogaria,23.99,31.19,23.08432189804426,
7500435107754,Escova Dental Oral-B Indicator Plus 30 leve 2 pague 1,ORAL-B,A Nossa Drogaria,19.99,25.99,23.08580223162755,
9990047214021,Andantol gel 40g,ANDANTOL,A Nossa Drogaria,23.89,24.0,0.45833333333332726,
7896115704345,Creme de pentear Tra La La kids eu amo cachos 300ml,TRA LA LA,A Nossa Drogaria,11.99,15.59,23.09172546504169,"Creme de Pentear Eu Amo Cachos é indicado para cabelos cacheados deixando os cachos hidratados, com brilho e perfumados ."
9990560269577,Hidratante Facial Davene Creme de Aveia Clássico Original FPS15 50g,DAVENE,A Nossa Drogaria,19.99,25.99,23.08580223162755,
0070942303033,Flossers Gum Original menta com 40 unidades,GUM,A Nossa Drogaria,21.99,28.59,23.084994753410292,Flossers Original: Haste + Fio Dental sabor menta
7891024037126,Kit Enxaguante Bucal Colgate Total 12 Clean Mint 500ml Grátis Creme Dental Total 12 90g,COLGATE,A Nossa Drogaria,24.59,24.59,0.0,O kit Colgate Total 12 proporciona uma higiene bucal completa e eficiente. O enxaguante bucal Total 12 Clean Mint é sem álcool e possui fórmula com cl
9002490243951,Red Bull Energy Drink 250ml,RED BULL,A Nossa Drogaria,10.89,14.16,23.093220338983045,"Red Bull Energy Drink é uma bebida funcional que te dá asas sempre que você precisa. É apreciado no mundo todo por atletas de elite, profissionais din"
9980166083356,Carverol com 20 comprimidos,CARVEROL,A Nossa Drogaria,32.99,42.89,23.082303567265093,
9990111131667,Gracial com 22 comprimidos,GRACIAL,A Nossa Drogaria,43.49,58.46,25.607252822442696,
9990656323350,Escova Dental Sensodyne Multi Proteção Macia,SENSODYNE,A Nossa Drogaria,13.99,18.19,23.08960967564596,
3086123493131,Aparelho de Barbear Bic Comfort 3 hybrid + 6 cartuchos,BIC,A Nossa Drogaria,21.99,28.59,23.084994753410292,
7896000716781,Silicone Reparador de Pontas Niely Gold Queratina Reparação com Óleo de Argan do Marrocos 42ml,NIELY,A Nossa Drogaria,26.99,35.09,23.0834995725278,
9990673309986,Tintura Creme Cor&Ton Mini Kit 6.66 Louro Escuro Vermelho,COR&TON,A Nossa Drogaria,12.99,16.89,23.090586145648317,
9980003044953,Carvedilol 25mg com 30 comprimidos Biosintética,BIOSINTETICA,A Nossa Drogaria,18.99,104.43,81.81557023843723,
7896181918691,Pantoprazol Sódico 40mg com 28 comprimidos Biosintética,BIOSINTETICA,A Nossa Drogaria,16.99,102.43,83.41306257932246,
7891317005207,Subtrax 400/80mg/5ml Suspensão 100ml,SUBTRAX,A Nossa Drogaria,47.09,49.63,5.117872254684663,Subtrax (sulfametoxazol + trimetoprima) é indicado para o tratamento de infecções causadas por microrganismos sensíveis à associação dos medicamentos 
7896094208674,Iumi com 72 comprimidos,IUMI,A Nossa Drogaria,144.99,185.14,21.686291455115036,
9980780117949,Sabonete Líquido Protex Erva Doce 250ml,PROTEX,A Nossa Drogaria,9.99,12.99,23.094688221709003,"Protex Erva-Doce contém extratos de erva-doce e oferece a você e toda a sua família uma pele naturalmente saudável, protegida e perfumada."
7509546660561,Gel Dental Colgate Smiles Kids Agnes e Fluffy 60g,COLGATE,A Nossa Drogaria,9.89,9.89,0.0,O Gel Dental Colgate Kids Agnes e Fluffy foi desenvolvido para o cuidado oral das crianças trazendo proteção e diversão com sabor melancia. Oferece pr
7896658034251,Mefex 250mg com 10 Comprimidos,MEFEX,A Nossa Drogaria,88.09,88.13,0.045387495744908524,"Mefex comprimidos é indicado para o tratamento das seguintes situações: infecção da garganta (amigdalites e faringites), infecção do ouvido médio (oti"
3282770141580,Protetor Solar Avène Mat Perfect Aqua Fluido Ultra Mate FPS30 40g,AVENE,A Nossa Drogaria,67.99,88.39,23.07953388392353,Protetor Solar Avène Mat Perfect Aqua Fluido Ultra Mate FPS30 assegura uma proteção muito ampla frente aos raios UVB assim como aos UVA curtos e longo
7896018703636,Lenço umedecido Huggies Disney One&Done Limpeza 3 em 1 Com 48 unidades,HUGGIES,A Nossa Drogaria,12.99,16.89,23.090586145648317,"As toalhas umedecidas Huggies Baby Wipes oferecem mais praticidade e segurança na limpeza do seu bebê. Além de absorver mais que os lenços comuns*, sã"
9990023340164,Carbocisteína 50mg/ml xarope adulto 100ml EMS,EMS,A Nossa Drogaria,23.99,35.13,31.710788499857678,
7500435125376,Condicionador Pantene Hidratação 175ml,PANTENE,A Nossa Drogaria,12.69,18.19,30.236393622869716,
7896004711218,Glimepirida 1mg com 30 comprimidos EMS,EMS,A Nossa Drogaria,12.99,36.81,64.71067644661777,
9990199393612,Adacne Gel 30g,ADACNE,A Nossa Drogaria,49.99,53.25,6.122065727699521,"Adacne é destinado ao tratamento da acne. Modo de usar: Lavar e secar bem a pele. Aplicar uma camada fina de Adacne, evitando os olhos, lábios, mucosa"
