URL,Preço sem desconto,Preço com desconto,% de desconto
https://www.farmaciarosario.com.br//lavitan-50-mulher-60-comprimidos,"R$ 22,98","R$ 22,52",
https://www.farmaciarosario.com.br//floral-therapi-kids-disciplin-30ml,"R$ 29,90","R$ 23,92", -20%
https://www.farmaciarosario.com.br//vitasay-50-a-z-mulher-60comprimidos,"R$ 99,99","R$ 89,90", -10%
https://www.farmaciarosario.com.br//lavitan-kids-60omp-mastigavel-laranja-uva-e-limao,"R$ 35,90","R$ 23,85", -34%
https://www.farmaciarosario.com.br//leite-magnesia-phillips-120ml-hortela,"R$ 14,90","R$ 14,90",
https://www.farmaciarosario.com.br//neutrofer-150mg-30comprimidos,"R$ 33,63","R$ 26,71", -21%
https://www.farmaciarosario.com.br//zirvit-plus-30comprimidos,"R$ 109,90","R$ 109,90",
https://www.farmaciarosario.com.br//equaliv-nutri-30-capsulas,"R$ 59,90","R$ 59,90",
https://www.farmaciarosario.com.br//epocler-x-6-flaconetes-10ml-sabor-abacaxi,"R$ 22,05","R$ 18,47", -16%
https://www.farmaciarosario.com.br//luvis-s-60capsulas-gelatinosas,"R$ 133,99","R$ 133,99",
https://www.farmaciarosario.com.br//sigmatriol-025mcg-90capsulas-mole,"R$ 430,80","R$ 316,94", -26%
https://www.farmaciarosario.com.br//steaton-200mg-60capsulas,"R$ 151,34","R$ 133,16", -12%
https://www.farmaciarosario.com.br//floralyte-45-laranja-solucao-500ml,"R$ 23,10","R$ 21,95",
https://www.farmaciarosario.com.br//tacita-30comprimidos,"R$ 108,10","R$ 95,13", -12%
https://www.farmaciarosario.com.br//omega-mater-30capsulas,"R$ 86,49","R$ 69,19", -20%
https://www.farmaciarosario.com.br//neutrofer-300mg-30comprimidos,"R$ 58,91","R$ 49,60", -16%
https://www.farmaciarosario.com.br//rehidrat-50-natural-4env,"R$ 34,65","R$ 30,89", -11%
https://www.farmaciarosario.com.br//domperidona-10mg-60comprimidos-505219,"R$ 38,82","R$ 17,79", -54%
https://www.farmaciarosario.com.br//osteotec-150mg-3comprimidos,"R$ 162,54","R$ 130,03", -20%
https://www.farmaciarosario.com.br//restitue-40mg-30comprimidos-revestidos,"R$ 72,10","R$ 62,73", -13%
https://www.farmaciarosario.com.br//legalon-90mg-30drageas,"R$ 141,74","R$ 124,73", -12%
https://www.farmaciarosario.com.br//forfig-200mg-60-capsulas,"R$ 189,73","R$ 166,87", -12%
https://www.farmaciarosario.com.br//equaliv-omega3-ultra-concentrado-60-capsulas,"R$ 119,90","R$ 109,90", -8.3%
https://www.farmaciarosario.com.br//maq-derma-30capsulas,"R$ 95,07","R$ 90,32",
https://www.farmaciarosario.com.br//revitan-junior-120ml,"R$ 58,09","R$ 32,96", -43%
https://www.farmaciarosario.com.br//levedo-de-cerveja-1000mg-stem-90comprimidos,"R$ 27,00","R$ 27,00",
https://www.farmaciarosario.com.br//gastrol-20-pastilhas,"R$ 19,68","R$ 16,20", -18%
https://www.farmaciarosario.com.br//neutrofer-folato-d-90comprimidos,"R$ 187,17","R$ 187,17",
https://www.farmaciarosario.com.br//dozemast-1000mcg-90comprimidos-sublinguais,"R$ 245,17","R$ 181,11", -26%
https://www.farmaciarosario.com.br//deaten-30capsulas,"R$ 117,10","R$ 103,05", -12%
https://www.farmaciarosario.com.br//lavitan-mais-mulher-a-z-90-comprimidos-revestidos,"R$ 55,90","R$ 28,90", -48%
https://www.farmaciarosario.com.br//cranberry-cr-400mg-30-saches,"R$ 96,90","R$ 96,90",
https://www.farmaciarosario.com.br//centrum-fg-150-comprimidos,"R$ 238,55","R$ 209,92", -12%
https://www.farmaciarosario.com.br//epocler-flaconete-10ml-abacaxi,"R$ 3,87","R$ 3,63", -6.2%
https://www.farmaciarosario.com.br//gerovital-60capsulas,"R$ 99,90","R$ 69,89", -30%
https://www.farmaciarosario.com.br//cran-b-cr-30-saches,"R$ 171,99","R$ 171,99",
https://www.farmaciarosario.com.br//puran-t4-375mcg-30comprimidos,"R$ 10,88","R$ 10,38",
https://www.farmaciarosario.com.br//c-triple-vitamina-c-500mg-vitamina-d-zinco-30comprimidos,"R$ 22,49","R$ 22,49",
https://www.farmaciarosario.com.br//lactulona-ameixa-com-10-saches-15ml,"R$ 72,25","R$ 63,57", -12%
https://www.farmaciarosario.com.br//puran-t4-88mcg-30comprimidos,"R$ 25,02","R$ 24,27",
https://www.farmaciarosario.com.br//attivs-900mg-30-comprimidos,"R$ 110,18","R$ 93,65", -15%
https://www.farmaciarosario.com.br//synthroid-200mcg-30comprimidos,"R$ 71,29","R$ 65,40", -8.3%
https://www.farmaciarosario.com.br//slow-k-20drageas,"R$ 17,87","R$ 16,58", -7.2%
https://www.farmaciarosario.com.br//sarcopore-30-saches,"R$ 242,16","R$ 205,84", -15%
https://www.farmaciarosario.com.br//simeticona-75mg-ml-gotas-15ml,"R$ 15,93","R$ 12,59", -21%
https://www.farmaciarosario.com.br//motilium-60comprimidos,"R$ 66,47","R$ 59,28", -11%
https://www.farmaciarosario.com.br//listo-4mg-10comprimidos,"R$ 27,61","R$ 16,57", -40%
https://www.farmaciarosario.com.br//mylanta-plus-liquido-240ml-menta,"R$ 52,92","R$ 51,00",
https://www.farmaciarosario.com.br//nautex-8mg-10cpr,"R$ 64,03","R$ 54,43", -15%
https://www.farmaciarosario.com.br//ursacol-50mg-30comprimidos,"R$ 62,61","R$ 53,84", -14%
https://www.farmaciarosario.com.br//prolia-60mg-injetavel-1ml,"R$ 1.312,12","R$ 1.173,43", -11%
https://www.farmaciarosario.com.br//magnen-femme-30comprimidos,"R$ 91,99","R$ 82,79", -10%
https://www.farmaciarosario.com.br//osteoform-70mg-4comprimidos,"R$ 74,03","R$ 59,22", -20%
https://www.farmaciarosario.com.br//phosfoenema-130ml,"R$ 19,47","R$ 17,89", -8.1%
https://www.farmaciarosario.com.br//xantinon-10comprimidos,"R$ 5,52","R$ 5,52",
https://www.farmaciarosario.com.br//imosec-12comprimidos,"R$ 11,66","R$ 10,47", -10%
https://www.farmaciarosario.com.br//motilium-30comprimidos,"R$ 35,04","R$ 32,01", -8.7%
https://www.farmaciarosario.com.br//caltrate-d-30comprimidos,"R$ 70,66","R$ 59,35", -16%
https://www.farmaciarosario.com.br//cognix-60-capsulas,"R$ 129,90","R$ 117,79", -9.3%
https://www.farmaciarosario.com.br//dramin-25mg-caixa-10capsulas,"R$ 19,73","R$ 18,32", -7.2%
https://www.farmaciarosario.com.br//neo-folico-5mg-20comprimidos,"R$ 13,06","R$ 7,15", -45%
https://www.farmaciarosario.com.br//figatil-solucao-oral-150ml,"R$ 34,90","R$ 34,90",
https://www.farmaciarosario.com.br//adeforte-60-capsulas,"R$ 42,10","R$ 39,81", -5.4%
https://www.farmaciarosario.com.br//protena-60capsulas,"R$ 183,27","R$ 160,98", -12%
https://www.farmaciarosario.com.br//albocresil-policresuleno-18mg-g-gel-50g,"R$ 39,57","R$ 39,57",
https://www.farmaciarosario.com.br//eparema-12-flaconetes,"R$ 47,15","R$ 41,49", -12%
https://www.farmaciarosario.com.br//imecap-rejuvenescedor-colageno-hidrolisado-30-saches,"R$ 90,00","R$ 84,90", -5.7%
https://www.farmaciarosario.com.br//euthyrox-88mcg-50comprimidos,"R$ 41,63","R$ 33,85", -19%
https://www.farmaciarosario.com.br//motilium-90comprimidos,"R$ 85,75","R$ 73,74", -14%
https://www.farmaciarosario.com.br//lognis-60comprimidos,"R$ 268,38","R$ 253,00", -5.7%
https://www.farmaciarosario.com.br//quelatus-gest-60comprimidos,"R$ 152,99","R$ 124,90", -18%
https://www.farmaciarosario.com.br//minilax-solucao-retal-7-bisnagas,"R$ 49,48","R$ 43,07", -13%
https://www.farmaciarosario.com.br//probians-30-capsulas,"R$ 114,63","R$ 98,77", -14%
https://www.farmaciarosario.com.br//domperix-10mg-30comprimidos,"R$ 29,20","R$ 26,29", -10%
https://www.farmaciarosario.com.br//calcitran-d3-400ui-60comprimidos,"R$ 89,11","R$ 82,28", -7.7%
https://www.farmaciarosario.com.br//actonel-150mg-1-comprimidos,"R$ 240,78","R$ 197,44", -18%
https://www.farmaciarosario.com.br//oleo-de-primula-500mg-60-capsulas,"R$ 26,90","R$ 26,90",
https://www.farmaciarosario.com.br//calcitran-mdk-30comprimidos,"R$ 72,90","R$ 68,95", -5.4%
https://www.farmaciarosario.com.br//simeticona-125mg-10capsulas,"R$ 21,61","R$ 10,59", -51%
https://www.farmaciarosario.com.br//levoid-88mcg-30comprimidos,"R$ 25,42","R$ 22,70", -11%
https://www.farmaciarosario.com.br//esthep-800mg-30-capsulas,"R$ 96,79","R$ 93,91",
https://www.farmaciarosario.com.br//levoid-75mcg-30comprimidos,"R$ 19,92","R$ 17,23", -14%
https://www.farmaciarosario.com.br//meclin-50mg-15comprimidos,"R$ 50,84","R$ 47,97", -5.7%
https://www.farmaciarosario.com.br//proepa-uni-30capsulas,"R$ 110,99","R$ 94,34", -15%
https://www.farmaciarosario.com.br//imecap-rejuvenescedor-60capsulas,"R$ 130,00","R$ 113,91", -12%
https://www.farmaciarosario.com.br//floral-therapi-revigoramil-30ml,"R$ 29,90","R$ 23,92", -20%
https://www.farmaciarosario.com.br//bisalax-20drageas,"R$ 8,50","R$ 7,23", -15%
https://www.farmaciarosario.com.br//picoprep-po-preparo-extemp-2-saches,"R$ 49,56","R$ 44,20", -11%
https://www.farmaciarosario.com.br//centrum-select-mulher-30comprimidos,"R$ 109,90","R$ 95,03", -14%
https://www.farmaciarosario.com.br//simeticona-40mg-20-comprimidos-310093,"R$ 10,81","R$ 10,69",
https://www.farmaciarosario.com.br//ad-til-50-000-u-i-ml-10-000-u-i-ml-solucao-oral-com-20ml,"R$ 21,84","R$ 19,89", -8.9%
https://www.farmaciarosario.com.br//flexigold-40mg-special-pack-30-30-gratis-herbamed,"R$ 47,90","R$ 38,92", -19%
https://www.farmaciarosario.com.br//albocresil-policresuleno-90mg-ovulo-6unidades,"R$ 25,63","R$ 21,79", -15%
https://www.farmaciarosario.com.br//pantogar-30capsulas,"R$ 108,46","R$ 88,94", -18%
https://www.farmaciarosario.com.br//kioto-super-vitaminas-a-a-z-e-minerais-60capsulas,"R$ 109,14","R$ 108,14",
https://www.farmaciarosario.com.br//pedialyte-max-500ml-uva,"R$ 35,90","R$ 34,44",
https://www.farmaciarosario.com.br//forteviron-250mg-60comprimidos,"R$ 87,90","R$ 77,99", -11%
https://www.farmaciarosario.com.br//condres-force-30capsulas,"R$ 159,90","R$ 159,90",
https://www.farmaciarosario.com.br//adefort-1-ampola-3ml,"R$ 25,76","R$ 24,27", -5.8%
https://www.farmaciarosario.com.br//floral-therapi-to-tranquilo-30ml,"R$ 33,90","R$ 27,12", -20%
https://www.farmaciarosario.com.br//calcitran-b12-suspensao-150ml,"R$ 42,01","R$ 37,81", -10%
https://www.farmaciarosario.com.br//borg-a-z-mulher-polivitaminico-60capsulas,"R$ 69,90","R$ 69,90",
https://www.farmaciarosario.com.br//borg-colageno-60capsulas,"R$ 99,90","R$ 81,31", -19%
https://www.farmaciarosario.com.br//colageno-1000mg-stem-50-comprimidos,"R$ 29,90","R$ 29,90",
https://www.farmaciarosario.com.br//s-copen-30-saches,"R$ 259,99","R$ 241,06", -7.3%
https://www.farmaciarosario.com.br//domperidona-10mg-60comprimidos-408403,"R$ 39,90","R$ 38,90",
https://www.farmaciarosario.com.br//souvenaid-kit-4x125ml-baunilha,"R$ 101,89","R$ 101,89",
https://www.farmaciarosario.com.br//levoid-175mcg-30comprimidos,"R$ 34,28","R$ 30,47", -11%
https://www.farmaciarosario.com.br//centrum-select-homem-30comprimidos,"R$ 85,10","R$ 78,29", -8.0%
https://www.farmaciarosario.com.br//neutrofer-500mg-30comprimidos,"R$ 87,72","R$ 70,06", -20%
https://www.farmaciarosario.com.br//ofolato-30comprimidos,"R$ 85,90","R$ 75,59", -12%
https://www.farmaciarosario.com.br//equaliv-nutri-silver-60capsulas,"R$ 94,90","R$ 86,99", -8.3%
https://www.farmaciarosario.com.br//perosteo-30-comprimidos,"R$ 115,62","R$ 113,05",
https://www.farmaciarosario.com.br//preservit-60-capsulas,"R$ 100,44","R$ 100,44",
https://www.farmaciarosario.com.br//euthyrox-150mcg-50comprimidos,"R$ 56,45","R$ 44,64", -21%
https://www.farmaciarosario.com.br//borg-calcio-vitamina-k-vitamina-d-magnesio-60cap,"R$ 99,90","R$ 69,90", -30%
https://www.farmaciarosario.com.br//caltrate-d-60comprimidos,"R$ 130,00","R$ 109,20", -16%
https://www.farmaciarosario.com.br//l-caps-d-60capsulas,"R$ 117,90","R$ 103,75", -12%
https://www.farmaciarosario.com.br//unizinco-solucao-100ml,"R$ 33,07","R$ 29,10", -12%
https://www.farmaciarosario.com.br//pidomag-flac-12-flaconetes-10ml,"R$ 83,78","R$ 75,40", -10%
https://www.farmaciarosario.com.br//vonau-flash-8mg-10comprimidos,"R$ 89,74","R$ 70,49", -21%
https://www.farmaciarosario.com.br//levoid-150mcg-30comprimidos,"R$ 27,23","R$ 23,59", -13%
https://www.farmaciarosario.com.br//vitafer-50comprimidos,"R$ 17,90","R$ 16,94", -5.4%
https://www.farmaciarosario.com.br//avide-100mg-9capsulas,"R$ 52,91","R$ 44,98", -15%
https://www.farmaciarosario.com.br//ultrafer-gotas-30ml,"R$ 46,96","R$ 43,79", -6.8%
https://www.farmaciarosario.com.br//noripurum-folico-30comprimidos-mastigavel,"R$ 74,28","R$ 57,02", -23%
https://www.farmaciarosario.com.br//colact-xarope-120ml-salada-de-frutas,"R$ 35,46","R$ 31,91", -10%
https://www.farmaciarosario.com.br//levoid-125mcg-30comprimidos,"R$ 25,45","R$ 22,61", -11%
https://www.farmaciarosario.com.br//leite-magnesia-phillips-350ml-tradicional,"R$ 30,79","R$ 27,50", -11%
https://www.farmaciarosario.com.br//xantinon-12-flaconetes,"R$ 34,79","R$ 30,62", -12%
https://www.farmaciarosario.com.br//tiorfan-30mg-18-saches,"R$ 61,99","R$ 53,00", -15%
https://www.farmaciarosario.com.br//guttalax-gotas-30ml,"R$ 33,99","R$ 30,38", -11%
https://www.farmaciarosario.com.br//puran-t4-50mcg-30comprimidos,"R$ 19,02","R$ 14,99", -21%
https://www.farmaciarosario.com.br//forfig-200mg-20capsulas,"R$ 137,00","R$ 111,01", -19%
https://www.farmaciarosario.com.br//simeticona-75mg-ml-gotas-15ml-256021,"R$ 17,65","R$ 8,69", -51%
https://www.farmaciarosario.com.br//bromoprida-4mg-ml-gotas-20ml,"R$ 19,73","R$ 8,06", -59%
https://www.farmaciarosario.com.br//euthyrox-112mcg-50comprimidos,"R$ 53,04","R$ 44,05", -17%
https://www.farmaciarosario.com.br//hidralyte-45-agua-de-coco-500ml,"R$ 23,68","R$ 18,93", -20%
https://www.farmaciarosario.com.br//oscal-d-500mg-1000ui-60comprimidos,"R$ 129,90","R$ 116,91", -10%
https://www.farmaciarosario.com.br//eximia-firmalize-aox-30-saches,"R$ 144,05","R$ 136,85",
https://www.farmaciarosario.com.br//risedronato-sodico-150mg-1-comprimidos,"R$ 145,83","R$ 95,49", -35%
https://www.farmaciarosario.com.br//mater-dha-30-capsulas,"R$ 95,39","R$ 87,76", -8.0%
https://www.farmaciarosario.com.br//eparema-flaconete-guarana-10ml,"R$ 4,28","R$ 3,91", -8.6%
https://www.farmaciarosario.com.br//pedialyte-max-500ml-maca,"R$ 35,90","R$ 32,47", -9.6%
https://www.farmaciarosario.com.br//zirvit-multi-30comprimidos,"R$ 86,28","R$ 86,28",
https://www.farmaciarosario.com.br//floral-therapi-mais-desejo-30ml,"R$ 29,90","R$ 23,92", -20%
https://www.farmaciarosario.com.br//levoid-38mcg-30comprimidos,"R$ 11,35","R$ 9,98", -12%
https://www.farmaciarosario.com.br//luftal-gotas-infantil-15ml,"R$ 34,90","R$ 32,68", -6.4%
https://www.farmaciarosario.com.br//floral-therapi-seconfia-30ml,"R$ 29,90","R$ 23,92", -20%
https://www.farmaciarosario.com.br//natibem-60capsulas,"R$ 112,90","R$ 112,90",
https://www.farmaciarosario.com.br//eparema-flaconete-laranja-10ml,"R$ 4,28","R$ 4,19",
https://www.farmaciarosario.com.br//alendronato-de-sodio-70mg-4comprimidos-447315,"R$ 38,29","R$ 26,89", -30%
https://www.farmaciarosario.com.br//levotiroxina-sodica-200mcg-30comprimidos,"R$ 33,80","R$ 17,42", -48%
https://www.farmaciarosario.com.br//combi-ad-suspensao-30ml,"R$ 53,89","R$ 49,06", -9.0%
https://www.farmaciarosario.com.br//imecap-hair-max-locao-100ml,"R$ 86,99","R$ 66,40", -24%
https://www.farmaciarosario.com.br//sigmatriol-025mg-30capsulas,"R$ 178,65","R$ 162,79", -8.9%
https://www.farmaciarosario.com.br//fixare-flex-60comprimido,"R$ 225,69","R$ 198,61", -12%
https://www.farmaciarosario.com.br//mtor-1g-90comprimidos,"R$ 285,90","R$ 281,98",
https://www.farmaciarosario.com.br//euthyrox-137mcg-50comprimidos,"R$ 55,98","R$ 46,44", -17%
https://www.farmaciarosario.com.br//reaox-ultra-30-capsulas,"R$ 167,44","R$ 137,94", -18%
https://www.farmaciarosario.com.br//puran-t4-625-mcg-30-comprimidos,"R$ 18,12","R$ 17,44",
https://www.farmaciarosario.com.br//nutridrink-max-po-sem-sabor-700g,"R$ 124,90","R$ 124,90",
https://www.farmaciarosario.com.br//vitamina-e-30capsulas,"R$ 30,08","R$ 24,80", -18%
https://www.farmaciarosario.com.br//listo-8mg-10comprimidos,"R$ 51,82","R$ 31,09", -40%
https://www.farmaciarosario.com.br//nutrical-d-500mg-60comprimidos,"R$ 100,41","R$ 88,36", -12%
https://www.farmaciarosario.com.br//ogestan-plus-30capsulas,"R$ 135,26","R$ 119,03", -12%
https://www.farmaciarosario.com.br//calcitran-d3-30comprimidos,"R$ 50,99","R$ 50,99",
https://www.farmaciarosario.com.br//levoid-100mcg-30comprimidos,"R$ 16,69","R$ 15,35", -8.0%
https://www.farmaciarosario.com.br//omega-3-1000mg-catarinense-120-capsulas,"R$ 61,89","R$ 61,89",
https://www.farmaciarosario.com.br//cloreto-de-magnesio-p-a-farmax-33g,"R$ 9,99","R$ 9,99",
https://www.farmaciarosario.com.br//pedialyte-max-500ml-morango,"R$ 35,90","R$ 33,40", -7.0%
https://www.farmaciarosario.com.br//ogestan-gold-30capsulas,"R$ 152,99","R$ 119,99", -22%
https://www.farmaciarosario.com.br//luftal-gotas-30ml,"R$ 55,90","R$ 51,37", -8.1%
https://www.farmaciarosario.com.br//suplemento-vitaminico-perosteo-km-com-30-tabletes,"R$ 129,83","R$ 103,06", -21%
https://www.farmaciarosario.com.br//dexfer-100mg-30ml,"R$ 54,66","R$ 52,42",
https://www.farmaciarosario.com.br//borg-cabelo-pele-e-unha-500mg-30capsulas,"R$ 99,90","R$ 86,54", -13%
https://www.farmaciarosario.com.br//fixare-pro-30comprimido-efervescente,"R$ 117,44","R$ 105,70", -10%
https://www.farmaciarosario.com.br//cronomater-60drageas,"R$ 49,90","R$ 44,91", -10%
https://www.farmaciarosario.com.br//origestan-60-capsulas,"R$ 129,90","R$ 116,91", -10%
https://www.farmaciarosario.com.br//floralyte-45-tutti-fruti-solucao-500ml,"R$ 23,10","R$ 21,95",
https://www.farmaciarosario.com.br//cran-b-cr-30-comprimidos,"R$ 166,34","R$ 153,03", -8.0%
https://www.farmaciarosario.com.br//fisiogen-ferro-30capsulas,"R$ 97,90","R$ 97,90",
https://www.farmaciarosario.com.br//fly-250mg-20capsulas-gelatinosas,"R$ 48,79","R$ 44,88", -8.0%
https://www.farmaciarosario.com.br//anacaps-activ-90capsulas,"R$ 330,81","R$ 330,81",
https://www.farmaciarosario.com.br//andractiv-30capsulas,"R$ 181,99","R$ 158,99", -13%
https://www.farmaciarosario.com.br//dtn-fol-90capsulas,"R$ 160,54","R$ 134,85", -16%
https://www.farmaciarosario.com.br//epadose-flaconete-10ml-abacaxi,"R$ 3,00","R$ 2,40", -20%
https://www.farmaciarosario.com.br//leite-magnesia-phillips-120ml-tradicional,"R$ 17,90","R$ 17,59",
https://www.farmaciarosario.com.br//oligovit-up-60capsulas,"R$ 87,99","R$ 77,43", -12%
https://www.farmaciarosario.com.br//levotiroxina-sodica-50mcg-30comprimidos,"R$ 11,49","R$ 10,99",
https://www.farmaciarosario.com.br//fisiogen-ferro-forte-30-capsulas,"R$ 136,34","R$ 129,52",
https://www.farmaciarosario.com.br//floral-therapi-disciplin-30ml,"R$ 29,90","R$ 23,92", -20%
https://www.farmaciarosario.com.br//vitergan-zinco-plus-60comprimidos,"R$ 190,09","R$ 162,98", -14%
https://www.farmaciarosario.com.br//vitasay-a-z-homem-30comprimidos,"R$ 35,48","R$ 31,90", -10%
https://www.farmaciarosario.com.br//cronoliv-kids-imune-60-capsulas,"R$ 49,00","R$ 44,10", -10%
https://www.farmaciarosario.com.br//dprev-todo-dia-1-000ui-30-comprimidos,"R$ 23,81","R$ 20,95", -12%
https://www.farmaciarosario.com.br//luftal-40mg-20comprimidos,"R$ 36,90","R$ 36,13",
https://www.farmaciarosario.com.br//weleda-bryophyllum-argento-cultum-50ml,"R$ 92,10","R$ 83,25", -10%
https://www.farmaciarosario.com.br//calde-mdk-1000ui-90comprimidos,"R$ 182,66","R$ 155,26", -15%
https://www.farmaciarosario.com.br//sonrisal-5x2comprimidos-eferv-limao,"R$ 14,00","R$ 13,59",
https://www.farmaciarosario.com.br//magnesia-bissurada-40-pastilhas,"R$ 41,95","R$ 37,76", -10%
https://www.farmaciarosario.com.br//ondansetrona-4mg-10comprimidos,"R$ 23,31","R$ 16,59", -29%
https://www.farmaciarosario.com.br//peg-lax-lachante-limao-solucao-oral-14-envelope-175g,"R$ 44,11","R$ 43,40",
https://www.farmaciarosario.com.br//simeticona-sandoz-125mg-10capsulas,"R$ 15,79","R$ 13,42", -15%
https://www.farmaciarosario.com.br//pharmaton-complex-30capsulas,"R$ 91,80","R$ 59,79", -35%
https://www.farmaciarosario.com.br//bion-3-60-comprimidos,"R$ 136,99","R$ 97,50", -29%
https://www.farmaciarosario.com.br//vitasay-50-imune-30-comprimidos,"R$ 49,99","R$ 41,99", -16%
https://www.farmaciarosario.com.br//sonrisal-5x2comprimidos-efervescente-tradicional,"R$ 14,00","R$ 13,95",
https://www.farmaciarosario.com.br//malosso-30comprimidos,"R$ 82,11","R$ 73,90", -10%
https://www.farmaciarosario.com.br//ultrafer-100mg-30capsulas,"R$ 71,03","R$ 63,93", -10%
https://www.farmaciarosario.com.br//prosso-d-km-2000ui-30comprimidos,"R$ 128,12","R$ 128,12",
https://www.farmaciarosario.com.br//vonau-flash-menta-8mg-10comprimidos,"R$ 89,74","R$ 76,43", -15%
https://www.farmaciarosario.com.br//colact-xarope-120ml-sem-sabor,"R$ 35,46","R$ 24,90", -30%
https://www.farmaciarosario.com.br//vielut-10mg-60comprimidos,"R$ 149,90","R$ 149,90",
https://www.farmaciarosario.com.br//neutrofer-poli-suspensao-30ml,"R$ 57,99","R$ 54,19", -6.5%
https://www.farmaciarosario.com.br//cronovit-imune-30comprimidos,"R$ 53,90","R$ 46,25", -14%
https://www.farmaciarosario.com.br//ofolato-85-mg-90comprimidos,"R$ 160,00","R$ 140,80", -12%
https://www.farmaciarosario.com.br//lavitan-kids-60-comprimidos-mastigavel-tutti-frutt,"R$ 29,90","R$ 24,25", -19%
https://www.farmaciarosario.com.br//gerovital-30-capsulas,"R$ 48,69","R$ 44,39", -8.8%
https://www.farmaciarosario.com.br//fortini-complete-800g-sabor-baunilha,"R$ 105,90","R$ 105,90",
https://www.farmaciarosario.com.br//koli-d3-50-000ui-4comprimidos,"R$ 81,34","R$ 81,34",
https://www.farmaciarosario.com.br//quelatus-bari-60comprimidos,"R$ 157,99","R$ 144,07", -8.8%
https://www.farmaciarosario.com.br//motilium-suspensao-60ml,"R$ 50,12","R$ 43,82", -13%
https://www.farmaciarosario.com.br//l-enema-solucao-130ml,"R$ 16,09","R$ 16,09",
https://www.farmaciarosario.com.br//doiska-149mcg-30comprimidos,"R$ 79,90","R$ 74,08", -7.3%
