url,preco com desconto,preco sem desconto
https://www.santoremedio.com.br/prat-fund-c-div-colh-funny-meal-rs-mkd,"R$ 29,99","R$ 29,99"
https://www.santoremedio.com.br/organizad-p-banho-super-scoop-rs-mkd,"R$ 21,98","R$ 40,99"
https://www.santoremedio.com.br/composto-lacteo-zero-lactose-forti-ninho-380g,"R$ 28,99","R$ 28,99"
https://www.santoremedio.com.br/formula-infantil-sem-lactose-nan-400g,"R$ 79,99","R$ 79,99"
https://www.santoremedio.com.br/colher-sil-funny-meal-az-mkd,"R$ 19,99","R$ 19,99"
https://www.santoremedio.com.br/alimentador-com-tela-menina-multikids,"R$ 18,86","R$ 23,99"
https://www.santoremedio.com.br/fraldas-descartaveis-pampers-confort-g-sec-embalagem-20-un,"R$ 45,99","R$ 45,99"
https://www.santoremedio.com.br/aptamil-profutura-1-400g-dan,"R$ 55,49","R$ 55,49"
https://www.santoremedio.com.br/aptamil-profutura-1-800g,"R$ 91,79","R$ 102,68"
https://www.santoremedio.com.br/formula-infantil-profutura-2-aptamil-800g,"R$ 104,49","R$ 104,49"
https://www.santoremedio.com.br/leite-em-po-milnutri-soja-embalagem-800g,"R$ 100,49","R$ 100,49"
https://www.santoremedio.com.br/aptamil-2-dha-400g,"R$ 53,65","R$ 53,65"
https://www.santoremedio.com.br/fralda-supreme-care-huggies-m-40un,"R$ 53,99","R$ 59,99"
https://www.santoremedio.com.br/fralda-huggies-supreme-care-g-32-unidades,"R$ 53,99","R$ 59,99"
https://www.santoremedio.com.br/fralda-supreme-care-huggies-xg-26un,"R$ 53,99","R$ 59,99"
https://www.santoremedio.com.br/fralda-supreme-care-huggies-xxg-26un,"R$ 53,99","R$ 59,99"
https://www.santoremedio.com.br/fralda-descartavel-huggies-supreme-care-g-pacote-com-20-uni,"R$ 35,99","R$ 39,99"
https://www.santoremedio.com.br/fralda-huggies-supreme-care-m-24-unidades,"R$ 35,99","R$ 39,99"
https://www.santoremedio.com.br/formula-infantil-sl-proexpert-aptamil-800g,"R$ 126,99","R$ 126,99"
https://www.santoremedio.com.br/sabonete-liquido-johnsons-baby-recem-nascido-200ml,"R$ 39,99","R$ 39,99"
https://www.santoremedio.com.br/talco-pom-pom-200g,"R$ 21,99","R$ 21,99"
https://www.santoremedio.com.br/talco-inf-gel-bb-pele-sensivel-80g-gra,"R$ 42,99","R$ 42,99"
https://www.santoremedio.com.br/talco-infantil-johnson-s-baby-amido-de-milho-200g,"R$ 41,99","R$ 41,99"
https://www.santoremedio.com.br/po-p-preparo-de-bebida-morango-nutren-kids-lata-350g,"R$ 28,48","R$ 35,49"
https://www.santoremedio.com.br/milnutri-vitamina-de-frutas-760g-dan,"R$ 71,69","R$ 71,69"
https://www.santoremedio.com.br/milnutri-fortini-comp-vit-frut-400g-dan,"R$ 81,99","R$ 81,99"
https://www.santoremedio.com.br/cortador-de-unha-infantil-unicornio,"R$ 17,99","R$ 17,99"
https://www.santoremedio.com.br/pente-c-glitter-unicorn-colecao-encantad,"R$ 4,67","R$ 5,99"
https://www.santoremedio.com.br/fralda-roupinha-supreme-care-huggies-xg-24un,"R$ 45,99","R$ 52,99"
https://www.santoremedio.com.br/fralda-roupinha-supreme-care-g-huggies-60un,"R$ 94,99","R$ 94,99"
https://www.santoremedio.com.br/escova-para-lavar-mamadeira-dupla-acao-branca-kuka-baby,"R$ 32,99","R$ 32,99"
https://www.santoremedio.com.br/gel-higienizante-giovanna-baby-blue-80g,"R$ 10,89","R$ 10,89"
https://www.santoremedio.com.br/fralda-huggies-turma-da-monica-tripla-protecao-xxg-pacote-c,"R$ 37,99","R$ 37,99"
https://www.santoremedio.com.br/sab-liq-j-j-baby-hora-sono-180ml-joh,"R$ 21,99","R$ 21,99"
https://www.santoremedio.com.br/locao-repelente-sem-alcool-antimosquito-johnson-s-baby-200ml,"R$ 73,90","R$ 73,90"
https://www.santoremedio.com.br/fralda-mamypoko-calca-jumbo-tamanho-p-24-und,"R$ 43,99","R$ 43,99"
https://www.santoremedio.com.br/fralda-xxg-pampers-premium-care-24-unidades,"R$ 75,99","R$ 75,99"
https://www.santoremedio.com.br/cereal-infantil-multicereais-nestle-mucilon-600g,"R$ 23,99","R$ 23,99"
https://www.santoremedio.com.br/copo-mam-trainer-boys-220ml,"R$ 65,99","R$ 65,99"
https://www.santoremedio.com.br/copo-mam-trainer-girls-220ml,"R$ 65,99","R$ 65,99"
https://www.santoremedio.com.br/fralda-p-pampers-confort-sec-28-unidades,"R$ 45,99","R$ 45,99"
https://www.santoremedio.com.br/fraldas-descartaveis-pampers-confort-sec-xg-18-unidades,"R$ 45,99","R$ 45,99"
https://www.santoremedio.com.br/copo-kuka-fun-menino-ref-6146-unidade-330ml,"R$ 20,49","R$ 20,49"
https://www.santoremedio.com.br/mucilon-cereal-milho-180g,"R$ 6,89","R$ 6,89"
https://www.santoremedio.com.br/kit-higiene-multikids-azul,"R$ 72,99","R$ 72,99"
https://www.santoremedio.com.br/hid-bebe-camomila-120ml-gra,"R$ 22,99","R$ 22,99"
https://www.santoremedio.com.br/concha-para-preparacao-do-mamilo-amamente-semina-2un,"R$ 51,39","R$ 51,39"
https://www.santoremedio.com.br/fralda-pampers-premium-care-p-40-unidades,"R$ 75,99","R$ 75,99"
https://www.santoremedio.com.br/kit-escova-pent-azul-nep,"R$ 16,99","R$ 16,99"
https://www.santoremedio.com.br/kit-manicure-azul-nep,"R$ 24,99","R$ 24,99"
https://www.santoremedio.com.br/kit-manicure-neopan-rosa,"R$ 24,99","R$ 24,99"
https://www.santoremedio.com.br/sab-liq-dove-baby-hid-glicer-200ml-dov,"R$ 19,59","R$ 19,59"
https://www.santoremedio.com.br/formula-infantil-0-a-12-meses-infatrini-400g,"R$ 156,19","R$ 156,19"
https://www.santoremedio.com.br/po-p-preparo-de-bebida-morango-sustagen-adultos-lata-400g,"R$ 76,99","R$ 76,99"
https://www.santoremedio.com.br/alcool-em-gel-higienizador-giovanna-baby-500ml,"R$ 24,09","R$ 24,09"
https://www.santoremedio.com.br/milnutri-fortini-comp-vit-frut-800g-dan,"R$ 105,99","R$ 105,99"
https://www.santoremedio.com.br/fralda-roupinha-huggies-supreme-care-xg-com-14-unidades,"R$ 29,99","R$ 32,99"
https://www.santoremedio.com.br/sabonete-relaxante-em-barra-baby-hora-do-sono-johnson-s-80g,"R$ 8,99","R$ 8,99"
https://www.santoremedio.com.br/sabonete-de-mel-e-glicerina-johnson-s-baby-80g,"R$ 8,99","R$ 8,99"
https://www.santoremedio.com.br/sab-liq-ref-palmolive-kids-minions-200ml,"R$ 13,99","R$ 13,99"
https://www.santoremedio.com.br/hastes-flexiveis-cremer-embalagem-75-un,"R$ 4,99","R$ 4,99"
https://www.santoremedio.com.br/fralda-descartavel-maxx-baby-tamanho-g-pacote-7-un,"R$ 6,49","R$ 7,99"
https://www.santoremedio.com.br/fralda-descartavel-maxx-baby-eg-embalagem-7-un,"R$ 6,49","R$ 7,99"
https://www.santoremedio.com.br/fraldas-maxx-baby-mega-m-40-unidades,"R$ 29,99","R$ 33,99"
https://www.santoremedio.com.br/fralda-roupinha-supreme-care-m-huggies-36un,"R$ 45,99","R$ 52,99"
https://www.santoremedio.com.br/fralda-huggies-supreme-care-g-roupinha-18-unidades,"R$ 29,99","R$ 32,99"
https://www.santoremedio.com.br/fralda-roupinha-supreme-care-xg-huggies-48un,"R$ 94,99","R$ 94,99"
https://www.santoremedio.com.br/hastes-flexiveis-cotonetes-com-75-unidades,"R$ 5,99","R$ 5,99"
https://www.santoremedio.com.br/formula-infantil-comfor-1-nan-400g,"R$ 31,99","R$ 37,99"
https://www.santoremedio.com.br/formula-infantil-1-nestogeno-800g,"R$ 41,99","R$ 45,99"
https://www.santoremedio.com.br/fralda-calca-dia-noite-descartaveis-mamypoko-tamanho-xg-c-14,"R$ 29,49","R$ 31,99"
https://www.santoremedio.com.br/loc-hid-johnson-baby-regular-400ml-jjo,"R$ 62,99","R$ 62,99"
https://www.santoremedio.com.br/fralda-pampers-premium-care-g-30-unidades,"R$ 75,99","R$ 75,99"
https://www.santoremedio.com.br/haste-flexivel-cremer-minions-com-75-unidades,"R$ 6,49","R$ 6,49"
https://www.santoremedio.com.br/fralda-calca-super-seca-tamanho-xg-mamypoko-15un,"R$ 43,99","R$ 43,99"
https://www.santoremedio.com.br/absorventes-cremer-para-seios-com-12-unidades,"R$ 13,99","R$ 13,99"
https://www.santoremedio.com.br/kit-armaz-de-copo-leite-materno-avt,"R$ 117,99","R$ 117,99"
https://www.santoremedio.com.br/escova-p-lavar-mamad-rosa,"R$ 52,99","R$ 52,99"
https://www.santoremedio.com.br/fralda-tripla-protecao-huggies-xg-32un,"R$ 48,49","R$ 54,99"
https://www.santoremedio.com.br/cr-mult-sl-line-hidra-kids-300ml,"R$ 16,99","R$ 16,99"
https://www.santoremedio.com.br/kit-manicure-ricca-infantil,"R$ 25,49","R$ 25,49"
https://www.santoremedio.com.br/fralda-xxg-pampers-pants-28un,"R$ 74,99","R$ 74,99"
https://www.santoremedio.com.br/fralda-pampers-pants-ajuste-total-m-60-unidades,"R$ 85,99","R$ 85,99"
https://www.santoremedio.com.br/fralda-pampers-pants-ajuste-total-g-52-unidades,"R$ 85,99","R$ 85,99"
https://www.santoremedio.com.br/fralda-pampers-pants-ajuste-total-xg-46-unidades,"R$ 104,99","R$ 104,99"
https://www.santoremedio.com.br/col-bebe-lavanda-100ml-gra,"R$ 69,99","R$ 69,99"
https://www.santoremedio.com.br/sabonete-liquido-bebe-camomila-granado-250ml,"R$ 20,99","R$ 20,99"
https://www.santoremedio.com.br/fralda-supersec-tamanho-m-pampers-com-30un,"R$ 47,99","R$ 47,99"
https://www.santoremedio.com.br/fraldas-descartaveis-pampers-supersec-g-pacote-26-unidades,"R$ 47,99","R$ 47,99"
https://www.santoremedio.com.br/fralda-pampers-pants-ajuste-total-xg-14-unidades,"R$ 38,99","R$ 38,99"
https://www.santoremedio.com.br/fralda-pampers-pants-ajuste-total-m-42-unidades,"R$ 74,99","R$ 74,99"
https://www.santoremedio.com.br/sab-liq-johnson-cab-aos-pes-750ml-jjo,"R$ 89,99","R$ 89,99"
https://www.santoremedio.com.br/fralda-pampers-pants-ajuste-total-m-com-20-unidades,"R$ 29,90","R$ 38,99"
https://www.santoremedio.com.br/fralda-pampers-pants-premium-care-p-40un,"R$ 83,99","R$ 83,99"
https://www.santoremedio.com.br/fralda-pampers-premium-care-pants-xg-26-unidades,"R$ 79,99","R$ 84,99"
https://www.santoremedio.com.br/po-p-preparo-de-bebida-chocolate-sustagen-kids-lata-350g,"R$ 35,79","R$ 35,79"
https://www.santoremedio.com.br/po-p-preparo-de-bebida-baunilha-sustagen-kids-lata-350g,"R$ 35,79","R$ 35,79"
https://www.santoremedio.com.br/seringa-nosewash-lav-nasal-unicorn-c-1un,"R$ 39,69","R$ 39,69"
https://www.santoremedio.com.br/loc-hid-granado-bebe-tradic-120ml-gra,"R$ 22,79","R$ 22,79"
https://www.santoremedio.com.br/fralda-calca-dia-noite-mamypoko-g-50un,"R$ 84,99","R$ 84,99"
https://www.santoremedio.com.br/fralda-mamypoko-calca-dn-hip-meg-xg-42x1,"R$ 84,99","R$ 84,99"
https://www.santoremedio.com.br/fralda-mamypoko-calca-dia-e-noite-xxg-36-unidades,"R$ 84,99","R$ 84,99"
https://www.santoremedio.com.br/formula-pediatrica-para-nutricao-baunilha-fortini-400g,"R$ 72,19","R$ 72,19"
https://www.santoremedio.com.br/fortini-em-po-sem-sabor-400g,"R$ 64,99","R$ 64,99"
https://www.santoremedio.com.br/fralda-pampers-supersec-m-52-unidades,"R$ 69,99","R$ 69,99"
https://www.santoremedio.com.br/fralda-supersec-hiper-tamanho-g-46un,"R$ 69,99","R$ 69,99"
https://www.santoremedio.com.br/fralda-pampers-supersec-hiper-xg-40-unidades,"R$ 69,99","R$ 69,99"
https://www.santoremedio.com.br/composto-lacteo-profutura-milnutri-800g,"R$ 73,52","R$ 73,52"
https://www.santoremedio.com.br/suplemento-infantil-multi-fiber-sabor-baunilha-fortini-200ml,"R$ 15,59","R$ 15,59"
https://www.santoremedio.com.br/bebida-lact-fortini-mf-morango-200ml,"R$ 15,99","R$ 15,99"
https://www.santoremedio.com.br/fralda-calca-mamypoko-tamanho-m-com-58-unidades,"R$ 96,99","R$ 105,99"
https://www.santoremedio.com.br/mamypoko-fralda-calca-jumbo-g-pacote-50-unidades,"R$ 96,99","R$ 105,99"
https://www.santoremedio.com.br/mamypoko-fralda-calca-xg-mamypoko-42-unidades,"R$ 96,99","R$ 105,99"
https://www.santoremedio.com.br/fralda-mamypoko-calca-d-n-jumbo-m-com-34-unidades,"R$ 58,99","R$ 58,99"
https://www.santoremedio.com.br/fralda-mamypoko-calca-jumbo-dia-e-noite-g-30-unidades,"R$ 58,99","R$ 58,99"
https://www.santoremedio.com.br/fralda-calca-mamypoko-dia-e-noite-xg-26un,"R$ 58,99","R$ 58,99"
https://www.santoremedio.com.br/fralda-mamypoko-calca-jumbo-dia-e-noite-xxg-22-unidades,"R$ 58,99","R$ 58,99"
https://www.santoremedio.com.br/fralda-calca-mamypoko-tamanho-p-46-unidades,"R$ 59,99","R$ 62,99"
https://www.santoremedio.com.br/fralda-mamypoko-calca-jumbo-mg-g,"R$ 59,99","R$ 62,99"
https://www.santoremedio.com.br/sab-liq-granado-refil-amazon-300ml,"R$ 19,89","R$ 19,89"
https://www.santoremedio.com.br/fralda-roupinha-huggies-natural-care-xxg-20-unidades,"R$ 45,99","R$ 59,99"
https://www.santoremedio.com.br/fralda-tripla-protecao-huggies-xxg-32un,"R$ 48,49","R$ 54,99"
https://www.santoremedio.com.br/predendor-chup-clip-it-azul-1un,"R$ 44,99","R$ 44,99"
https://www.santoremedio.com.br/predendor-chup-clip-it-rosa-1un,"R$ 35,99","R$ 35,99"
https://www.santoremedio.com.br/copo-mam-treinamento-starter-dinossauro,"R$ 57,99","R$ 57,99"
https://www.santoremedio.com.br/fralda-huggies-tripla-protecao-m-42-unidades,"R$ 48,49","R$ 54,99"
https://www.santoremedio.com.br/bomba-mam-tira-leite-manual-breast-pump,"R$ 245,99","R$ 245,99"
https://www.santoremedio.com.br/copo-mam-antivazamento-starter-rosa,"R$ 57,99","R$ 57,99"
https://www.santoremedio.com.br/kit-gb-hora-do-banho-gaby-sh-cond-esp,"R$ 33,99","R$ 33,99"
https://www.santoremedio.com.br/sabonete-liquido-granado-500ml,"R$ 40,99","R$ 40,99"
https://www.santoremedio.com.br/nutilis-espessante-300g-dan,"R$ 115,99","R$ 115,99"
https://www.santoremedio.com.br/formula-infantil-profutura-3-aptanutri-800g,"R$ 99,49","R$ 99,49"
https://www.santoremedio.com.br/sab-liq-lim-supr-poderos-kids-200ml-joh,"R$ 29,99","R$ 29,99"
https://www.santoremedio.com.br/fralda-huggies-tripla-protecao-p-46-unidades,"R$ 49,99","R$ 49,99"
https://www.santoremedio.com.br/fralda-tripla-protecao-huggies-g-36un,"R$ 48,49","R$ 54,99"
https://www.santoremedio.com.br/fralda-p-pampers-supersec-34-unidades,"R$ 47,99","R$ 47,99"
https://www.santoremedio.com.br/fraldas-descartaveis-pampers-supersec-xg-pacote-22un,"R$ 47,99","R$ 47,99"
https://www.santoremedio.com.br/fralda-xxg-pampers-supersec-20-unidades,"R$ 47,99","R$ 47,99"
https://www.santoremedio.com.br/sabonete-baby-hidratacao-balanceada-dove-75g,"R$ 4,99","R$ 4,99"
https://www.santoremedio.com.br/suplemento-de-aminoacido-sabor-baunilha-neoforte-400g,"R$ 222,99","R$ 222,99"
https://www.santoremedio.com.br/colonia-bebe-tradicional-100ml,"R$ 69,99","R$ 69,99"
https://www.santoremedio.com.br/colonia-camomila-bebe-granado-frasco-100ml,"R$ 69,99","R$ 69,99"
https://www.santoremedio.com.br/mustela-balsamo-peit-reconf-40ml-mtl,"R$ 73,89","R$ 73,89"
https://www.santoremedio.com.br/mustela-dermo-pediatric-stelatopia-balsamos-emoliente,"R$ 123,99","R$ 123,99"
https://www.santoremedio.com.br/fralda-descartavel-maxx-baby-mega-g-pacote-36-unidades,"R$ 29,99","R$ 33,99"
https://www.santoremedio.com.br/sabonete-de-coco-granado-100g,"R$ 7,99","R$ 7,99"
https://www.santoremedio.com.br/sabonete-liquido-granado-lavanda-250ml,"R$ 27,99","R$ 27,99"
https://www.santoremedio.com.br/composto-lacteo-fases-3-nestle-ninho-800g,"R$ 44,68","R$ 44,68"
https://www.santoremedio.com.br/copo-nuk-antiv-360-magic-cup-girl-250ml,"R$ 56,99","R$ 56,99"
https://www.santoremedio.com.br/fralda-pampers-pants-ajuste-total-g-36-unidades,"R$ 74,99","R$ 74,99"
https://www.santoremedio.com.br/formula-infantil-espessar-nestogeno-800g,"R$ 52,49","R$ 52,49"
https://www.santoremedio.com.br/leite-em-po-nan-1-supreme-800g,"R$ 105,99","R$ 105,99"
https://www.santoremedio.com.br/fralda-pampers-pants-p-care-m-34un,"R$ 79,99","R$ 84,99"
https://www.santoremedio.com.br/hidratante-corporal-johnson-s-baby-hora-do-sono-200ml,"R$ 39,99","R$ 39,99"
https://www.santoremedio.com.br/hidratante-bebe-erva-doce-granado-120ml,"R$ 22,79","R$ 22,79"
https://www.santoremedio.com.br/locao-hidratante-johnson-s-baby-recem-nascido-200ml,"R$ 39,99","R$ 39,99"
https://www.santoremedio.com.br/sab-gb-baby-kids-vegetal-ret-unissex-90g,"R$ 3,99","R$ 3,99"
https://www.santoremedio.com.br/fralda-turma-da-monica-baby-p-pacote-30un,"R$ 31,99","R$ 31,99"
https://www.santoremedio.com.br/fralda-descartavel-turma-da-monica-baby-g-pacote-44-unidades,"R$ 54,99","R$ 54,99"
https://www.santoremedio.com.br/sabonete-liquido-xuxinha-com-glicerina-embalagem-210ml,"R$ 17,99","R$ 17,99"
https://www.santoremedio.com.br/avent-dosador-de-leite-em-po-rosa-135-07,"R$ 57,99","R$ 57,99"
https://www.santoremedio.com.br/caneca-treinamento-decorada-fun-kuka-rosa-200ml,"R$ 32,49","R$ 32,49"
https://www.santoremedio.com.br/prat-raso-c-ventosa-funny-meal-rs-mkd,"R$ 31,35","R$ 31,35"
https://www.santoremedio.com.br/fralda-descartavel-maxx-baby-mega-eg-pacote-30-unidade,"R$ 29,99","R$ 33,99"
https://www.santoremedio.com.br/termometro-dig-p-banho-pato-mkd,"R$ 71,99","R$ 71,99"
https://www.santoremedio.com.br/cereal-infantil-arroz-e-aveia-integral-mucilon-600g,"R$ 23,99","R$ 23,99"
https://www.santoremedio.com.br/fralda-pampers-splashers-pm-com-12-unidades,"R$ 54,99","R$ 54,99"
https://www.santoremedio.com.br/composto-lacteo-premium-milnutri-800g,"R$ 71,69","R$ 71,69"
https://www.santoremedio.com.br/fralda-descartavel-infantil-shortinho-pom-pom-xxg-12un,"R$ 27,99","R$ 27,99"
https://www.santoremedio.com.br/camilia-solucao-oral-boiron-caixa-com-10-flaconetes-1ml-cada,"R$ 64,89","R$ 64,89"
https://www.santoremedio.com.br/talco-baby-shark-infantil-200g,"R$ 15,99","R$ 15,99"
https://www.santoremedio.com.br/sab-liq-j-j-baby-cab-aos-pes-400ml-joh,"R$ 45,49","R$ 45,49"
https://www.santoremedio.com.br/haste-flexivelbaby-shark-cremer-pote-com-150-unidades,"R$ 11,99","R$ 11,99"
https://www.santoremedio.com.br/hastes-flexivel-cremer-baby-shark-com-75un,"R$ 3,49","R$ 3,49"
https://www.santoremedio.com.br/copo-trein-nuk-controle-temp-c-150-ml,"R$ 58,99","R$ 58,99"
https://www.santoremedio.com.br/cereal-infantil-de-arroz-mucilon-180g,"R$ 7,99","R$ 7,99"
https://www.santoremedio.com.br/fralda-descartavel-maxx-baby-p-pacote-10un,"R$ 6,49","R$ 7,99"
https://www.santoremedio.com.br/tesoura-p-unhas-mini-nail-rosa-mkd,"R$ 21,99","R$ 21,99"
https://www.santoremedio.com.br/colonia-imaginacao-eudora-kids-100ml,"R$ 62,99","R$ 62,99"
https://www.santoremedio.com.br/sabonete-liquido-baby-kronel-250ml,"R$ 15,39","R$ 15,39"
https://www.santoremedio.com.br/suplemento-infantil-completo-sabor-baunilha-fortini-800g,"R$ 107,99","R$ 107,99"
https://www.santoremedio.com.br/talco-cremer-baby-patru-cani-paw-200g,"R$ 13,99","R$ 13,99"
https://www.santoremedio.com.br/creme-johnson-s-hidratacao-intensa-200ml,"R$ 35,99","R$ 35,99"
https://www.santoremedio.com.br/mamypoko-fralda-calca-branco-xxg-36un,"R$ 96,99","R$ 105,99"
https://www.santoremedio.com.br/colonia-infantil-kids-era-uma-vez-eudora-100ml,"R$ 62,99","R$ 62,99"
https://www.santoremedio.com.br/fralda-roupinha-supreme-care-g-huggies-30un,"R$ 45,99","R$ 52,99"
https://www.santoremedio.com.br/fralda-pom-pom-protek-protecao-de-mae-xxg-30-unidades,"R$ 57,99","R$ 57,99"
https://www.santoremedio.com.br/comp-lacteo-molico-mais-proteina-250g,"R$ 28,99","R$ 28,99"
https://www.santoremedio.com.br/jogo-tramontina-inf-le-petit-cinz-c-3un,"R$ 32,99","R$ 32,99"
https://www.santoremedio.com.br/dosador-leite-em-po-azul-avt,"R$ 57,99","R$ 57,99"
https://www.santoremedio.com.br/protetor-de-mamilo-pequeno-avt,"R$ 69,99","R$ 69,99"
https://www.santoremedio.com.br/conchas-protetoras-p-seios-2un-avt,"R$ 78,62","R$ 93,49"
https://www.santoremedio.com.br/fralda-huggies-tripla-protecao-jumbinho-xg-14-unidades,"R$ 26,99","R$ 26,99"
https://www.santoremedio.com.br/estojo-kukinha-azul-kuk,"R$ 34,75","R$ 50,99"
https://www.santoremedio.com.br/estojo-kukinha-rosa-kuk,"R$ 34,75","R$ 50,99"
https://www.santoremedio.com.br/fralda-mamypoko-calcinha-regular-dia-e-noite-16-unidades,"R$ 29,49","R$ 31,99"
https://www.santoremedio.com.br/fralda-calca-descartavel-tamanho-g-mamypoko-17un,"R$ 43,99","R$ 43,99"
https://www.santoremedio.com.br/fralda-pampers-premium-care-tamanho-xg-mega-com-26un,"R$ 75,99","R$ 75,99"
https://www.santoremedio.com.br/babador-com-manga-gato-multikids-baby,"R$ 18,26","R$ 24,99"
https://www.santoremedio.com.br/babador-c-manga-cachorro,"R$ 18,05","R$ 24,99"
https://www.santoremedio.com.br/babador-c-manga-macaco,"R$ 17,09","R$ 24,99"
https://www.santoremedio.com.br/sab-liq-protex-baby-glicerina-c-200ml,"R$ 19,99","R$ 19,99"
https://www.santoremedio.com.br/sabonete-liquido-turma-da-xuxinha-sono-tranquilo-400ml,"R$ 29,99","R$ 29,99"
https://www.santoremedio.com.br/seringa-nosewash-lav-nasal-cachor-c-1un,"R$ 39,69","R$ 39,69"
https://www.santoremedio.com.br/seringa-nosewash-para-lavagem-nasal-tubarao-agpmed-10ml,"R$ 29,99","R$ 29,99"
https://www.santoremedio.com.br/formula-infantil-pro-expert-aptamil-400g,"R$ 63,19","R$ 63,19"
https://www.santoremedio.com.br/cereal-infantil-aveia-e-ameixa-mucilon-180g,"R$ 8,99","R$ 8,99"
https://www.santoremedio.com.br/sabonete-liquido-xuxinha-glicerina-embalagem-400ml,"R$ 26,99","R$ 26,99"
https://www.santoremedio.com.br/kit-composto-lacteo-neslac-comfor-800g-800g,"R$ 98,19","R$ 98,19"
https://www.santoremedio.com.br/composto-lacteo-zero-lactose-forti-ninho-700g,"R$ 49,99","R$ 49,99"
https://www.santoremedio.com.br/fralda-pom-pom-protek-protecao-de-mae-p-54-unidades,"R$ 52,99","R$ 52,99"
https://www.santoremedio.com.br/neston-3-cereais-sachet-210g,"R$ 11,99","R$ 11,99"
https://www.santoremedio.com.br/protetor-de-mamilos-neopan-embalagem-1-un,"R$ 10,99","R$ 10,99"
https://www.santoremedio.com.br/colicaliv-herbarium-gotas-30ml,"R$ 83,89","R$ 83,89"
https://www.santoremedio.com.br/caneca-kuka-trein-menino-6181,"R$ 31,99","R$ 31,99"
https://www.santoremedio.com.br/fralda-confort-pant-tamanho-g-pampers-com-16un,"R$ 34,99","R$ 38,99"
https://www.santoremedio.com.br/fralda-pampers-pants-xxg-c-12-unidades,"R$ 34,99","R$ 38,99"
https://www.santoremedio.com.br/fralda-pampers-pants-ajuste-total-tamanho-xg-com-32-unidades,"R$ 74,99","R$ 74,99"
https://www.santoremedio.com.br/kit-prendedor-chup-astronauta-1un,"R$ 31,79","R$ 39,99"
https://www.santoremedio.com.br/fralda-huggies-natural-care-m-32-unidades,"R$ 59,99","R$ 59,99"
https://www.santoremedio.com.br/fralda-descartavel-infantil-classica-m-pompom-com-26un,"R$ 31,99","R$ 31,99"
https://www.santoremedio.com.br/fralda-pom-pom-classica-jumbo-p-com-30-unidades,"R$ 31,99","R$ 31,99"
https://www.santoremedio.com.br/fralda-descartavel-infantil-pom-pom-classica-m-pacote-50un,"R$ 60,99","R$ 60,99"
https://www.santoremedio.com.br/fralda-pom-pom-derma-protek-xg-com-20-unidades,"R$ 35,99","R$ 35,99"
