productName,brand,link,description,skuId,ean,Price,ListPrice,PriceWithoutDiscount,IsAvailable
Sabonete em Barra Phebo Mandarina Asiática 100g,Phebo,https://www.drogariasaopaulo.com.br/sabonete-em-barra-phebo-mandarina-asiatica-100g/p,SABONETE BARRA PHEBO ORIGENS MANDARINA 100G PONTLAND,735906,7896512947086,6.69,6.69,6.69,true
Gel Lubrificante Íntimo Jontex Neutro 50g,Jontex,https://www.drogariasaopaulo.com.br/jontex-gel-lubrificante-neutro-12x50g-/p,"O Jontex Gel Neutro é um lubrificante íntimo e massageador tradicional, ideal para potencializar o prazer e a intimidade a dois. O gel reduz o atrito natural durante a relação sexual sem causar a perda da sensibilidade, proporcionando uma experiência ainda melhor e mais e prazerosa. Sua fórmula é à base de água, não é gorduroso, sendo lavável e de fácil remoção. Pode ser usado com preservativo.  \nO Gel Lubrificante Jontex é neutro e sem sabor.Sua fórmula é à base de água, não agride a pele e pode ser usado com preservativos. Não tem cheiro, não é gorduroso e não mancha a roupa. Aumenta a lubrificação íntima, proporcionando conforto e diversão durante a relação.O Gel Lubrificante Jontex não é contraceptivo.Não é testado em animais.Você pode usar o gel lubrificante íntimo com a camisinha sem problemas, isso fará com que você tenha um momento ainda mais agradável.\nMODO DE USO: Gire a tampa da bisnaga até completa remoção, retire o lacre de proteção do tubo e coloque a tampa novamente. Aplicar Jontex Gel Lubrificante Íntimo ao redor da superfície da vagina, no órgão genital masculino ou diretamente sobre o preservativo.",716987,7896222720528,24.69,29.39,24.69,true
Espuma de Limpeza Facial Dove Hidratação Essencial 50 GR,Dove,https://www.drogariasaopaulo.com.br/espuma-de-limpeza-facial-dove-hidratacao-essencial-50g/p,Espuma de Limpeza Facial Dove Hidratação Essencial 50g,696277,7891150056169,12.99,12.99,12.99,true
Condicionador Eudora Siàge Nutri Diamond 200ml,Eudora,https://www.drogariasaopaulo.com.br/condicionador-eudora-siage-nutri-diamond-200ml/p,Condicionador Eudora Siàge Nutri Diamond 200ml,675997,7891033925605,47.99,47.99,47.99,true
Sabonete Líquido Hidramais Antibacteriano Softcare 400ml,Hidramais,https://www.drogariasaopaulo.com.br/sabonete-liquido-hidramais-antibacteriano-softcare-400ml/p,"Sabonete Líquido Hidramais Antibacteriano Softcare 400ml O Sabonete Líquido Antibacteriano contém glicerina vegetal, que tem ação suave e equilibrada. Formulado com Hebeatol® Plus, ativo de origem vegetal combate a proliferação de bactérias, deixa a pele limpa, protegida, hidratada e macia. Com uma fragrância floral e delicada. Modo de usar: Coloque uma pequena quantidade do produto nas mãos ou numa esponja úmida. Espalhe por todo o corpo e enxágue em seguida.",769932,7896369151353,20.89,20.89,20.89,true
Creme Para Pentear Elseve L'Oréal Paris Longo dos Sonhos 250ml,Elseve,https://www.drogariasaopaulo.com.br/creme-para-pentear-elseve-longo-dos-sonhos-anti-corte-250ml/p,"O Creme para Pentear Elseve Longo dos Sonhos de L'oréal Paris protege seus cabelos dos 2 principais inimigos do cabelo longo saudável: quebra e pontas duplas. você pode ter um cabelo do tamanho dos seus sonhos.\n\nO novo Creme para Pentear Elseve Longo dos Sonhos cuida do comprimento danificado e sela as pontas para salvar os últimos 3 centímetros dos fios e para evitar o corte. Com um coquetel de queratina vegetal, vitaminas e óleo de rícino, ele preenche e recupera as áreas fragilizadas por toda a extensão do cabelo, da raíz até as pontas.\n\nElseve Longo dos Sonhos é um creme para pentear sem enxágue que age cuida do comprimento dos cabelos, lacrando as pontas e salvando os últimos 3 centímetros. com textura cremosa.\n\nIndicação:\nIndicado para cabelos longos e danificados.\n\nBenefícios:\n• cuida do comprimento\n• lacra as pontas\n• salva os últimos 3 centímetros\n• textura cremosa.\n\nModo de Usar:\nAplique sobre o cabelo úmido ou seco. não enxágue e penteie como de costume. precaução: manter fora do alcance das crianças. caso o produto caia nos olhos, lave-os imediatamente com água.",686859,7899706170895,18.49,18.49,18.49,true
Máscara Capilar Reconstrução Lola Cosmetics Be(m)dita Ghee Papaya e Queratina Vegetal 100g,Lola,https://www.drogariasaopaulo.com.br/mascara-capilar-reconstrucao-lola-cosmetics-bemdita-ghee-papaya-e-queratina-vegetal-100g/p,Máscara Capilar Reconstrução Lola Cosmetics Be(m)dita Ghee Papaya e Queratina Vegetal 100g,679097,7899572806546,34.99,34.99,34.99,true
Kit Skala Shampoo 350ml + Condicionador Mais Cachos 350ml,Skala,https://www.drogariasaopaulo.com.br/kit-shampoo-mais-condicionador-mais-cachos-skala-2-unidades-skala/p,Kit Skala Shampoo 350ml + Condicionador Mais Cachos 350ml,669121,7897042013852,16.49,16.49,16.49,true
Sabonete em Barra Rexona Orchid Fresh 84g,Rexona,https://www.drogariasaopaulo.com.br/sabonete-em-barra-rexona-orchid-fresh-84g/p,"• Possui uma fragrância que mistura os deliciosos aromas florais de rosas, jasmim e violetas, com notas vigorosas de frutas cítricas e um toque de baunilha.;   • Com tecnologia os sabonetes Rexona antibacterianos eliminam até 99,9% das bactérias* e o vírus da COVID-19**;    • Sensação única de refrescância durante e após o banho, para você sentir suas energias recarregadas;   • Um toque suave no banho, pois contém glicerina que é um ingrediente hidratante para a pele;   • Proporciona uma sensação revitalizante, de refrescância prolongada e limpeza profunda.;   • Os sabonetes Rexona são dermatologicamente testados.  Os sabonetes em barra de Rexona antibacterianos apresentam uma combinação exclusiva de ingredientes que em conjunto, entregam benefícios de proteção e refrescância. Com tecnologia os sabonetes Rexona antibacterianos eliminam até 99,9% das bactérias* e o vírus da COVID-19**.   O sabonete em barra Rexona Antibacterial Orchid possui uma fragrância floral que mistura os deliciosos aromas de flores brancas e jasmim, com notas vigorosas de Patchouli proporcionando uma sensação revitalizante, de higiene e refrescância prolongada.   Experimente também os outros sabonetes em barra da linha de Rexona Antibacterial: Limpeza Profunda, Fresh, Bamboo, Aloe Sport e Active.   Além do sabonete em barra também temos Rexona antibacteriano disponível na versão de sabonete líquido para o corpo nos formatos de garrafa e refil com 200ml cada e para as mãos nos tamanhos 250ml e 400ml. Todas as variantes de Rexona são exclusivamente formuladas para proporcionar uma sensação única de proteção e refrescância durante e após o banho. Além disso, apresentam um toque suave no banho, pois contém glicerina na fórmula, um ingrediente hidratante para a pele. Todos os sabonetes Rexona são dermatologicamente testados. Rexona é uma marca reconhecida por seus antitranspirantes. Procure o aroma e formato de sua preferência e maximize a sensação de proteção e refrescância. *Teste realizado em laboratório independente, bactérias testadas E.Coli. Produto cosmético sem ação terapêutica. **Ação comprovada em estudo realizado em laboratório independente. Vírus testado: sars-cov-2.",475769,7891150024793,3.29,3.29,3.29,true
Protetor Diário Carefree Original com 15 unidades,Carefree,https://www.drogariasaopaulo.com.br/absorvente-carefree-original-com-15-unidades/p,"O que é e para que serve? \nUm protetor diário com fragância para usar no comecinho e finalzinho da menstruação. \n\nBenefícios e diferenciais \n- 6 camadas protetoras que retém escapes de sangue;\n- Mantém a área íntima seca e livre de odores;\n- Neutraliza odores;\n- Hipoalergênico e ginecologicamente testado;\n\nComo usar? \nDescole a fita central e fixe o protetor diário no centro da calcinha. CAREFREE® Proteção deve ser trocado durante o dia, conforme necessidade de cada pessoa. \n \nPrecauções \nManter longe do alcance de crianças. Não compre se a embalgem estiver violada. Todos os componentes são atóxicos em contato com a pele. Descontinuar o uso em caso de irritação. Conservar em lugar fresco e seco. Não jogue no vaso sanitário. Utilize o cesto de lixo.",27723,7891010087722,7.99,9.89,7.99,true
Kit Seda Liso Perfeito Shampoo + Condicionador 325ml,Seda,https://www.drogariasaopaulo.com.br/shampoo-condicionador-seda-liso-perfeito-325ml/p,"O Shampoo e Condicionador Seda Liso Perfeito proporcionam um efeito extremamente liso nos fios, resultando em cabelos saudáveis, vitalizados e com lisos perfeitos sem frizz. Tenha um cabelo perfeitamente liso e sedoso direto do chuveiro, a fórmula de Seda Liso Perfeito e Sedoso possui a inovadora tecnologia seladora de lisos, que atua na fibra capilar para limpar os resíduos, mantendo o cabelo alinhado enquanto ele seca. Contém filtro UV.",9000526,9000526,19.98,19.98,19.98,true
Ampola Cadiveu Hair Remedy Dose Reparadora 15ml,Cadiveu,https://www.drogariasaopaulo.com.br/ampola-cadiveu-hair-remedy-dose-reparadora-15ml/p,"Desenvolvido para todo professional que cuida diariamente de cabelos danificados no salão, agora no tratamento em casa,  a Dose Reparadora Hair Remedy, restaura o fio desde o córtex, devolve vitalidade e reforça a resistência dos fios. Modo de usar: Após lavar os cabelos com o shampoo da mesma linha, aplique o produto enluvando mecha a mecha, deixe agir de 5 a 10 minutos e enxágue. Pode ser usado com fonte de calor para potencializar os resultados.",805572,7898606740955,13.99,13.99,13.99,true
Absorvente Sym Premium Cobertura Seca com Abas 8 Unidades,Sym,https://www.drogariasaopaulo.com.br/absorvente-sym-premium-cobertura-seca-com-abas-8-unidades/p,Absorvente com Abas Ultra Respirável Seca Sym Premium Pacote 8 Unidades,804991,7896110010793,4.29,5.29,4.29,true
Protetor Solar Episol Sec OC FPS60 Médio Escuro 60ml,Mantecorp Skincare,https://www.drogariasaopaulo.com.br/protetor-solar-episol-sec-oc-fps60-medio-escuro-60ml/p,"Episol Sec OC FPS 60 é um protetor solar facial com cor para pele oleosa. Promove cobertura natural uniformizando o tom da pele. Possui tecnologia Skin Self Control com ativos que agem diretamente na glândula sebácea. Controla a oleosidade por 12h, reduz os poros e proporciona sensação de pele limpa com toque seco e efeito matificante. Promove alta proteção contra os danos solares causados pelos raios UVA/UVB, Infravermelho A e da luz visível. Disponível em 3 tonalidades, desenvolvido para peles brasileiras.??",776548,7891142207227,69.9,93.99,69.9,true
Kit Shampoo Neutrox Clássico 300ml + Condicionado 200ml,Neutrox,https://www.drogariasaopaulo.com.br/kit-shampoo-neutrox-classico-300ml---condicionado-200ml/p,Kit Shampoo 300ml + Condicionador 200ml Queratina Vegetal Hidrolisada Neutrox Clássico Preço Especial,764477,7908324401202,20.29,20.29,20.29,true
Creme Para Pentear Salon Line Hidratação Profunda 1kg,Salon Line,https://www.drogariasaopaulo.com.br/creme-para-pentear-salon-line-hidratacao-profunda-1kg/p,Creme Para Pentear Salon Line Hidratação Profunda 1kg,676217,7898524344914,41.39,41.39,41.39,true
Kit Skala Shampoo 350ml + Condicionador Bomba de Vitamina Abacate 350ml,Skala,https://www.drogariasaopaulo.com.br/kit-shampoo-mais-condicionador-bomba-abacate-skala-2-unidad-skala/p,Kit Skala Shampoo 350ml + Condicionador Bomba de Vitamina Abacate 350ml,669130,7897042013746,16.49,16.49,16.49,true
Perfume Fragrância VIP Sensations Femme 50ml  Feminino,Vizcaya,https://www.drogariasaopaulo.com.br/perfume-fragrancia-vip-sensations-femme-50ml-935208203/p,"Um universo extremamente sofisticado, enaltecendo o glamour e a exclusividade.\r\n\r\nPredominância da Família Olfativa Chypre Floral. \r\n\r\nNotas de cabeça: Pera, Cassis e Bergamota \r\n\r\nNotas de corpo: Rosa Turca, Lírio do Vale, Rosa de Maio e Jasmim Indiano \r\n\r\nNotas de fundo: Baunilha e Musk Branco.",935208201,7896563128601,59.9,59.9,59.9,true
Escova de Cabelo Ever You Modelo Oval de Madeira para Bolsa 1 Unidade,Ever You,https://www.drogariasaopaulo.com.br/escova-de-cabelo-marco-boni-modelo-oval-de-madeira-para-bolsa-1-unidade/p,"Modo de Uso :NA\n\nComposição: Madeira.\n\nInformações: Cerdas de bambu que reduzem a estática dos fios e ajudam a reduzir o friz.\n\nConservação: Manter em local seco, limpo e fresco.",791938,7908271303963,28.99,28.99,28.99,true
Analgésico Dorflex 10 Comprimidos,Dorflex,https://www.drogariasaopaulo.com.br/analgesico-dorflex-10-comprimidos/p,"Dorflex possui ação analgésica e relaxante muscular. O início da ação ocorre a partir de 30 minutos. Dorflex é indicado no alívio da dor associada a contraturas musculares, incluindo dor de cabeça tensional.",59790,7891058002916,7.49,7.49,7.49,true
"Ozempic Semaglutida 0,25mg + 0,5mg  Novo Nordisk  Caixa com 1 Sistema de Aplicação 1,5ml + 6 Agulhas",Novo Nordisk,https://www.drogariasaopaulo.com.br/ozempic-1-34mg-ml--1-5-de-solucao-injetavel--1-sistema-para-aplicacao-0-25mg-e-0-5mg--6agulhas/p,"Ozempic Semaglutida 0,25mg + 0,5mg  Novo Nordisk  Caixa com 1 Sistema de Aplicação 1,5ml + 6 Agulhas\r\nConfira as outras opções de Ozempic",679917,7897705202548,875.23,971.4,875.23,true
Desodorante Secret Gel Invisible pH Balanced Lavender 45g,Secret,https://www.drogariasaopaulo.com.br/desodorante-em-gel-secret-ph-balanced-lavander-45g/p,"Secret permanece seco com uma aplicação suave e uniforme. A tecnologia ativada pelo suor usa moléculas neutralizadoras de odores para capturar o odor, bloqueá-lo e, em seguida, substituí-lo por um aroma fresco para mantê-lo com um cheiro limpo e fresco o dia todo. Secret ajuda a eliminar odores com controle de odores de 48 horas e proteção contra umidade. Aroma suave e relaxante de lavanda te mantém invencivelmente fresca quando você mais necessita; Desodorante antitranspirante em gel, de rápida absorção e longa duração; Proteção contra suor e odores por 48 horas; Aplicação transparente. Não deixa manchas brancas nem resíduos na roupa na aplicação; Secret possui fórmula única e apresenta tecnologia patenteada ativada pelo suor, que captura odores e libera fragrâncias; Os antitranspirantes e desodorantes da Secret foram especialmente desenhados para se adaptarem às mudanças do corpo de uma mulher (ciclos hormonais, estresse, mudanças de temperatura) e responder com uma proteção personalizada contra o suor e/ou mau cheiro. Além disso, Secret é uma marca livre de crueldade certificada pela PETA. Remova o lacre de segurança, gire o disco da base até que o produto apareça, aplique diariamente, somente nas axilas, fechar bem após o uso.",757357,7500435129367,25.99,25.99,25.99,true
Besilato de Anlodipino 5mg Genérico Geolab 30 Comprimidos,Geolab,https://www.drogariasaopaulo.com.br/besilato-de-anlodipino-5mg-generico-geolab-30-comprimidos/p,"Tratamento da hipertensão, isquemia miocárdica, situações clínicas sugestivas de possível componente vasoespástico/vasoconstritor, angina refratária a nitratos e/ou doses adequadas de beta-bloqueadores, insuficiência cardíaca crônica grave sem sinais ou sintomas clínicos sugestivos de doença isquêmica de base.\r\n\r\nHipersensibilidade as dihidropiridinas, anlodipino ou aos componentes da fórmula. Cuidados e advertências: O uso na gravidez é recomendado apenas quando não existe alternativa mais segura e quando a doença por si só acarreta risco maior para a mãe e para o feto. Administrar com cautela em pacientes com insuficiência hepática. Reações adversas e interações: Os efeitos colaterais mais comumente apresentados incluem dor de cabeça, edema, fadiga, sonolência, náusea, dor abdominal, rubor, palpitações, tontura, alopecia, hiperidrose, púrpura, descoloração na pele, urticária. Os efeitos menos comumente observados incluem função intestinal alterada, artralgia, dor nas costas, dispepsia, dispnéia, hiperplasia gengival, ginecomastia, hiperglicemia, impotência, aumento na frequência urinária, leucopenia, mal estar, mudanças no humor, boca seca, câimbra muscular, neuropatia periférica, pancreatite, sudorese aumentada, síncope, trombocitopenia, vasculite e distúrbios visuais. Raramente foram observadas reações alérgicas. Assim como com outros bloqueadores do canal de cálcio, os seguintes eventos adversos foram raramente relatados e não podem ser distinguidos da história natural da doença de base: infarto do miocárdio, arritmia e dor torácica. Foram raramente relatados casos de hepatite, icterícia e elevações da enzima hepática. Desconhecem-se interações medicamentosas prejudiciais. Posologia: Hipertensão e angina: dose inicial usual de 5 mg, uma vez ao dia, podendo ser aumentado para uma dose máxima de 10 mg. Insuficiência cardíaca crônica grave sem sinais clínicos ou sintomas sugestivos de uma doença isquêmica de base: dose usual de 10 mg, uma vez ao dia. O tratamento deve ser iniciado com doses únicas diárias de 5 mg aumentando-se, em caso de boa tolerabilidade, para 10 mg em doses únicas diárias.",790770,7899095238527,5.49,17.56,5.49,true
Hemofiss 5mg/g + 20mg/g + 100mg/g + 20mg/g Cimed 30g Pomada com 1 Aplicador,Cimed,https://www.drogariasaopaulo.com.br/hemofiss-5mg-g---20mg-g---100mg-g---20mg-g-cimed-bisnaga-com-30g/p,"Este medicamento é destinado ao tratamento da dor e sangramento de hemorróidas internas ou externas, pruridos anais, eczema perianal, proctite branda, fissuras, pré e pós-operatório em cirurgias anorretais.\r\nTipo de Medicamento: Medicamento isento de prescrição\r\nModo de uso: Uso tópico. Aplicar na área afetada, duas a três vezes ao dia. Com a diminuição dos sintomas, uma aplicação ao dia por dois a três dias ou a critério médico. Recomenda-se realizar as aplicações após evacuação e higiene local. Lavar as mãos antes de manipular o produto. Retirar a tampa da bisnaga, remover o lacre e rosquear o bico aplicador. Em seguida, introduzir o bico aplicador, delicadamente, na região anal. Pressionar levemente a bisnaga para que HEMOFISS possa fluir uniformemente para as áreas afetadas através das aberturas laterais do aplicador. A seguir, retirá-lo lentamente, desrosqueá-lo e tampar a bisnaga. Lavar as mãos após a aplicação. O aplicador deve ser lavado cuidadosamente com água morna e sabão. Durante o tratamento com HEMOFISS, recomenda-se ao paciente abster-se de carne e comidas apimentadas. O paciente deve evitar permanecer muitas horas sentado. São aconselhados exercícios ao ar livre. \r\nPara correta utilização deste medicamento, solicite orientação do farmacêutico.\r\nContra Indicações: HEMOFISS é contraindicado em casos de hipersensibilidade aos componentes da fórmula. Crianças, Gravidez e amamentação – Não foram estabelecidas a segurança e eficácia deste produto em crianças, gestantes e mulheres no período da amamentação.",762768,7896523213828,18.69,21.99,18.69,true
Protetor Solar Sundown Praia e Piscina FPS70 200ml,Sundown,https://www.drogariasaopaulo.com.br/protetor-solar-sundown-fps-70-200ml/p,"O Protetor solar Sundown Praia e Piscina FPS 70; com tripla proteção, ajuda a proteger a pele de elementos agressores como o sol, cloro e a água salgada do mar. Oferece proteção imediata uva + uvb, protegendo a pele de queimaduras solares dentro e fora d'água. É resistente à água e ao suor e seguro para uso em toda família. Proteção completa para curtir a vida ao ar livre; uva + uvb balanceado",635243,7891010244361,55.99,85.99,55.99,true
Absorvente Externo Sempre Livre Adapt Plus Suave 32 Unidades,Sempre Livre,https://www.drogariasaopaulo.com.br/absorvente-externo-sempre-livre-adapt-plus-com-abas-suave/p,"O que é e para que serve? \n Um absorvente externo de fluxo moderado para uso durante o período menstrual.\n\n\nBenefícios e diferenciais \n- Centro elevado e canais antivazamento que garantem absorção instantânea;\n- Até 8h de proteção contra vazamentos;\n- Formato anatômico que se adapta ao corpo;\n- Tecnologia exclusiva que neutraliza odores;\n- Hipoalergênico e Ginecologicamente Testado;\n- Ultra suave: 70% de ingredientes de origem natural e livre de fragrância e corante\n- Cobertura Suave.\n \nComo usar \n1) Retire a fita adesiva central do absorvente e das abas;\n2) Fixe o absorvente no centro da calcinha, ajustando as abas por baixo da mesma. \n\nPrecauções \nTodos os componentes são atóxicos em contato com a pele. Descontinuar o uso em caso de irritação. Não compre se a embalagem estiver violada. Conservar em local fresco e seco. Manter longe do alcance das crianças",615013,7891010704780,18.39,22.89,18.39,true
Androgel 50mg Besins Healthcare 30x5g,Besins Healthcare,https://www.drogariasaopaulo.com.br/androgel-50mg-besins-healthcare-30x5g/p,"Androgel 50mg Besins Healthcare 30x5g é indicado na terapia de reposição de testosterona no hipogonadismo masculino, quando a deficiência de testosterona for confirmada por características clínicas e exames bioquímicos.",521329,7898948648087,243.57,327.37,243.57,true
Fórmula Infantil NAN Comfor 2 800g,NAN,https://www.drogariasaopaulo.com.br/formula-infantil-nan-comfor-2-lata-800g/p,"Fórmula infantil de seguimento para lactentes de 6 a 12 meses de idade. Com prebióticos, dha, ara e nucleotídeos. Não contém glúten.\n\nNAN Comfor 2 é uma fórmula infantil para lactentes, desenvolvido pela Nestlé que contém prebióticos, DHA, ARA e Nucleotídeos. Apresenta baixo teor de sódio, além de ser sem açúcar, glúten e aromatizantes. Seu uso é indicado para suprir as necessidades nutricionais de lactentes de 6 a 12 meses. Possui um mix de gorduras que inclui os ácidos graxos essenciais, além de vitaminas e minerais.\n\nTamanho: 800g.\n6 a 12 meses.\nNão contém glúten.\nContém prebióticos, DHA, ARA e nucleotídeos.\nEste produto somente deve ser usado na alimentação de crianças menores de 1 (um) ano de idade com indicação expressa de médico ou nutricionista. O aleitamento materno evita infecções e alergias e fortalece o vínculo entre mãe e filho.]\n\nIngredientes: soro de leite desmineralizado*, lactose, oleína de palma, leite desnatado*, maltodextrina, óleo de palmiste, galactooligossacarídeos, óleo de canola com baixo teor erúcico, sais minerais (citrato de cálcio, fosfato de potássio dibásico, fosfato de sódio dibásico, fosfato de cálcio dibásico, cloreto de cálcio, cloreto de magnésio, cloreto de potássio, sulfato ferroso, sulfato de zinco, sulfato de cobre, iodeto de potássio e selenato de sódio), óleo de milho, frutoolissacarídeos, óleo de peixe, vitaminas (Lascorbato de sódio, acetato de DL-alfa-tocoferila, D-pantotenato de cálcio, nicotinamida, tiamina mononitrato, acetato de retinila, cloridrato de piridoxina, riboflavina, ácido Npteroil- L-glutâmico, filoquinona, D-biotina, colecalciferol e cianocobalamina), óleo de Mortierella alpina, L-fenilalanina, L-histidina, nucleotídeos (citidina 5-monofosfato, sal dissódico de uridina 5-monofosfato, adenosina 5-monofosfato e sal dissódico de guanosina 5-monofosfato), emulsificante lecitina de soja e reguladores de acidez ácido cítrico e hidróxido de potássio. *Fonte protéica. NÃO CONTÉM GLÚTEN. ALÉRGICOS: CONTÉM DERIVADO DE SOJA E PEIXE, LEITE E DERIVADOS.\n\n\",285218,7891000079515,69.48,69.48,69.48,true
Vitamina C Vitergyl C Efervescente 1g Grb 10 Comprimidos,Cifarma,https://www.drogariasaopaulo.com.br/vitergyl-c-efervescente-1g-grb-10-comprimidos/p,"Vitergyl C Efervescente 1g Grb 10 Comprimidos é usado como suplemento vitamínico nas deficiências de vitamina C. O uso de ácido ascórbico é contraindicado em pacientes com nefrolitíase hipercorsúrica por oxalato de cálcio, na insuficiência renal, nos casos de hipersensibilidade ao ácido ascórbico ou quaisquer outros componentes da formulação. A vitamina C atravessa a barreira placentária e é excretada no leite materno. O ácido ascórbico é usualmente bem tolerado. Altas doses podem causar diarreia e outros distúrbios gastrintestinais.",189014,7908020504382,8.59,9.29,8.59,true
Elani Ciclo 3mg Libbs 21 Comprimidos,Libbs,https://www.drogariasaopaulo.com.br/elani-ciclo-3mg-libbs-21-comprimidos/p,"Elani Ciclo 3mg Libbs 21 Comprimidos o é um contraceptivo oral combinado. Cada comprimido revestido contém uma combinação de dois hormônios femininos: a drospirenona (progestógeno) e o etinilestradiol (estrogênio). Devido às pequenas concentrações destes hormônios, considera-se Elani ciclo um contraceptivo combinado de baixa dose. Os hormônios contidos em Elani ciclo previnem a gravidez por meio de diversos mecanismos, sendo que os mais importantes são inibição da ovulação e alterações na secreção cervical (no colo uterino).",178489,7896094202900,49.79,66.97,49.79,true
Shampoo Anticaspa Intensivo Darrow Doctar Plus 240ml,Darrow,https://www.drogariasaopaulo.com.br/shampoo-anticaspa-intensivo-darrow-doctar-plus-240ml/p,"Doctar, a linha anticaspa N1º mais prescrita pelos dermatologistas. \r\nDoctar Plus Shampoo Dermatológico Anticaspa Intensivo é um tratamento com fórmula patenteada no combate à descamação severa. Proporciona resultados contra a caspa desde a 1ª aplicação. Testado dermatologicamente e comprovado cientificamente, Doctar Plus proporciona redução de 84% de caspas no 1º uso, tem 0% de sulfato e possui 87% de ingredientes naturais. É hipoalergênico e sem parabenos, corantes, petrolatos, silicones e sal (NaCl). Doctar Plus não resseca os fios e deixa uma sensação de frescor. Doctar  Shampoo Dermatológico Anticaspa possui a maior eficácia terapêutica contra a caspa severa. Além de combater a descamação, a sua nova fórmula exclusiva protege a fibra capilar e promove uma redução da oleosidade sem agredir os fios.\r\nBenefícios:\r\n. Eficácia imediata contra: descamação, coceira, vermelhidão\r\n. -84% de caspas no 1º uso\r\n. Protege a fibra capilar\r\n. Não resseca os fios\r\n. Reduz a oleosidade\r\n. Deixa uma sensação de frescor\r\n. 0% de sulfato\r\n. 87% de ingredientes naturais\r\n. Sem silicone, parabenos, petrolatos e sal (NaCl)\r\n. Testado dermatologicamente e comprovado cientificamente\r\n. Cruelty Free - sem teste em animais\r\nModo de uso:\r\nAplique nos cabelos molhados massageando o couro cabeludo de 1 a 2 minutos. Enxague e repita a operação. Doctar Plus pode ser usado como shampoo diário até o controle da caspa e descamação nas primeiras semanas. Após, para manter os resultados obtidos, aplique o produto de 2 a 3 vezes por semana ou conforme orientação do seu dermatologista.\r\nPor que funciona?\r\nGraças a sua combinação de seus ativos, confere eficácia imediata contra a descamação, coceira e vermelhidão, além de proteger a fibra capilar. Sua eficácia é garantida devido ao poder antifúngico e antiflamatório do Ictiol 1,5%, a ação queratolítica e queratorredutora do Ácido Salicílico 2%, a potência antifúngica e antimicrobiana do Sepicide G e a eficiência na proteção da fibra capilar do Pellicer. A ação queratolítica elimina a camada superficial das caspas que ficam grudadas no couro cabeludo. Já a ação queratorredutora diminui a formação das placas de caspa.\r\n\r\nTestes clínicos:\r\nEficácia na redução da descamação desde o 1º uso.\r\n- 84% menos caspa após o primeiro uso\r\n- 91% menos caspa após 4 semanas de uso\r\nEficácia da redução da vermelhidão.\r\n- 35% menos vermelhidão após o primeiro uso\r\n- 60% menos vermelhidão após 8 semanas de uso\r\nEficácia na redução da oleosidade\r\n- 82% menos oleosidade após o primeiro uso\r\nPROTOCOLO\r\nEstudo exploratório, aberto, randomizado, monocêntrico, para avaliação da eficácia clínica anticaspa em 60 voluntários (33M/24H), idades entre 19 e 64 anos,com caspa moderada à grave divididos em dois grupos de 30 participantes para avaliação comparativa entre Doctar Shampoo e Doctar Plus Shampoo durante 57 dias, com aplicação diária nos primeiros 15 dias e, após, 3x por semana.",729361,3282770143942,90.39,112.9,90.39,true
Protetor Solar Facial La Roche-Posay Anthelios Xl Protect Cor Clara FPS60 40g,La Roche Posay,https://www.drogariasaopaulo.com.br/protetor-solar-facial-la-roche-posay-anthelios-xl-protect-c-loreal-brasil/p,"ANTHELIOS \r\n[XL]-PROTECT FACE FPS 60 40GO Protetor Solar Facial  Anthelios XL PROTECT FPS60, possui o sistema de proteção XL Protect. Com tecnologia reforçada com complexo antioxidante de alta eficácia, comprovada através de estudos clínicos para garantir proteção fotoestável de largo espectro ANTI-UVA,UVB e radicais livres induzidos por agentes externos. Indicado para todos os tipo de pele, inclusive as oleosas\r\nBenefícios:\r\n- Rápida Absorção \r\n- Resultado Seco\r\n- Enriquecido com  Vitamina E\r\n- Água Termal La Roche-Posay\r\n- Propriedades Hidratantes e SuavizantesO Protetor Solar Facial Anthelios XL PROTECT FPS60 oferece muito alta proteção UVA/UVB com uma textura gel creme que garante resultado seco na pele. Oil - free. Rápida absorção. Resistente à água.Recomendações de Uso:APLIQUE ABUNDANTEMENTE SOBRE A PELE 30 MINUTOS ANTES DA EXPOSIÇÃO AO SOL. SE A QUANTIDADE APLICADA NÃO FOR ADEQUADA, O NÍVEL DE PROTEÇÃO SERÁ SIGNIFICATIVAMENTE REDUZIDO. É NECESSÁRIA AREAPLICAÇÃO DO PRODUTO PARA MANTER A SUA EFETIVIDADE. REAPLICAR SEMPRE, APÓS SUDORESE INTENSA, NADAR OU BANHAR-SE, SECAR-SE COM TOALHA E DURANTE A EXPOSIÇÃO AO SOL. PARA CRIANÇAS MENORES DE 6 (SEIS) MESES, CONSULTAR UM MÉDICO. EVITE EXPOSIÇÃO PROLONGADA DAS CRIANÇAS AO SOL. ESTE PRODUTO AJUDA A PREVENIR AS QUEIMADURAS SOLARES. ESTE PRODUTO NÃO OFERECE NENHUMA PROTEÇÃO CONTRA INSOLAÇÃO.\r\nCondições da pele: TODOS OS TIPOS DE PELE",719161,7899706184823,66.19,79.99,66.19,true
